"Date";"Time";"Hour";"Temp Out";"Hi Temp";"Low Temp";"Out Hum";"Dew Pt.";"Wind Speed";"Wind Dir";"Wind Dir 2";"Wind Run";"Hi Speed";"Hi Dir";"Wind Chill";"Heat Index";"THW Index";"THSW Index";"Bar";"Rain";"Rain Rate";"Solar Rad.";"Solar Energy";"Hi Solar Rad.";"Heat D-D";"Cool D-D";"In Temp";"In Hum";"In Dew";"In Heat";"In EMC";"In Air Density";"ET";"Wind Samp";"Wind Tx";"ISS Recept";"Arc. Int."
01/08/2013;12:00:00 AM;0;17,6;18;17,6;60;9,7;1,6;"SE";135;0,8;6,4;"SE";17,6;17;17;15,1;1008,8;0;0;0;0;0;0,016;0;19,4;72;14,3;19,7;13,75;0,0738;0;639;1;93,4;30
01/08/2013;12:30:00 AM;0;17,2;17,6;17,2;59;9,1;1,6;"SW";225;0,8;6,4;"ENE";17,2;16,5;16,5;14,6;1008,9;0;0;0;0;0;0,024;0;19;72;13,8;19,2;13,75;0,074;0,05;632;1;92,4;30
01/08/2013;1:00:00 AM;1;17,2;17,2;17,1;60;9,4;1,6;"W";270;0,8;8;"WNW";17,2;16,6;16,6;14,7;1008,7;0;0;0;0;0;0,023;0;18,6;72;13,4;18,7;13,75;0,0741;0;571;1;83,5;30
01/08/2013;1:30:00 AM;1;16,9;17,2;16,9;61;9,3;1,6;"SSW";202,5;0,8;4,8;"E";16,9;16,3;16,3;14,3;1008,5;0;0;0;0;0;0,03;0;18,3;72;13,1;18,3;13,75;0,0742;0,03;646;1;94,4;30
01/08/2013;2:00:00 AM;2;16,9;16,9;16,8;61;9,4;1,6;"ESE";112,5;0,8;9,7;"W";16,9;16,3;16,3;14,4;1008,4;0;0;0;0;0;0,029;0;18,1;72;12,9;18,1;13,75;0,0742;0;646;1;94,4;30
01/08/2013;2:30:00 AM;2;15,9;16,9;15,9;69;10,2;3,2;"W";270;1,61;14,5;"W";15,9;15,6;15,6;13,7;1008,2;0;0;0;0;0;0,051;0;17,8;72;12,7;17,7;13,75;0,0743;0,05;653;1;95,5;30
01/08/2013;3:00:00 AM;3;15,7;15,8;15,3;69;10;3,2;"W";270;1,61;11,3;"W";15,7;15,3;15,3;13,4;1008,6;0;0;0;0;0;0,056;0;17,6;72;12,4;17,5;13,75;0,0744;0;648;1;94,7;30
01/08/2013;3:30:00 AM;3;15,7;15,7;15,5;63;8,7;4,8;"WSW";247,5;2,41;16,1;"W";15,7;15,2;15,2;13,2;1008,4;0;0;0;0;0;0,054;0;17,3;72;12,2;17,2;13,75;0,0745;0,05;654;1;95,6;30
01/08/2013;4:00:00 AM;4;16,9;16,9;15,7;57;8,4;6,4;"WNW";292,5;3,22;20,9;"W";16,9;16,2;16,2;14,3;1008,3;0;0;0;0;0;0,029;0;17,2;73;12,3;17,1;14,01;0,0745;0;652;1;95,3;30
01/08/2013;4:30:00 AM;4;16,8;17,3;16,8;56;8;6,4;"W";270;3,22;17,7;"W";16,8;16,1;16,1;14,1;1008,4;0;0;0;0;0;0,031;0;17,2;72;12,1;17,1;13,75;0,0745;0,05;656;1;95,9;30
01/08/2013;5:00:00 AM;5;16,6;17,2;16,6;65;10;3,2;"W";270;1,61;14,5;"WSW";16,6;16,2;16,2;14,3;1008,5;0;0;0;0;0;0,036;0;17;72;11,9;16,8;13,75;0,0746;0;669;1;97,8;30
01/08/2013;5:30:00 AM;5;16,4;16,6;15,9;59;8,4;1,6;"W";270;0,8;16,1;"SE";16,4;15,7;15,7;13,7;1008,6;0;0;0;0;0;0,041;0;16,8;72;11,8;16,7;13,75;0,0746;0,05;675;1;98,7;30
01/08/2013;6:00:00 AM;6;16,8;16,8;16,3;59;8,7;1,6;"W";270;0,8;9,7;"W";16,8;16,1;16,1;14,2;1008,9;0;0;0;0;0;0,032;0;16,7;72;11,6;16,4;13,75;0,0747;0;674;1;98,5;30
01/08/2013;6:30:00 AM;6;16,2;16,8;16,2;64;9,4;3,2;"E";90;1,61;8;"E";16,2;15,7;15,7;13,8;1009,3;0;0;0;0;0;0,044;0;16,4;72;11,3;16,2;13,75;0,0748;0,05;674;1;98,5;30
01/08/2013;7:00:00 AM;7;16,6;16,7;16,2;60;8,8;6,4;"ENE";67,5;3,22;11,3;"E";16,6;15,9;15,9;13,9;1009,8;0;0;0;0;0;0,037;0;16,3;73;11,5;16,1;13,98;0,0749;0;673;1;98,4;30
01/08/2013;7:30:00 AM;7;16,9;16,9;16,1;58;8,6;9,7;"E";90;4,83;16,1;"E";16,9;16,2;16,2;14,4;1010,3;0;0;9;0,39;28;0,029;0;16,4;73;11,6;16,2;13,98;0,0749;0,05;642;1;93,9;30
01/08/2013;8:00:00 AM;8;17,9;17,9;16,9;52;7,9;4,8;"ENE";67,5;2,41;11,3;"E";17,9;17;17;16,2;1010,7;0;0;88;3,78;149;0,009;0;17;73;12,1;16,9;14;0,0747;0;647;1;94,6;30
01/08/2013;8:30:00 AM;8;19,6;19,6;17,9;53;9,8;0;"ENE";67,5;0;4,8;"ENE";19,6;19;19;21,4;1011,2;0;0;225;9,68;290;0;0,027;17,7;73;12,8;17,7;14,03;0,0745;0,1;633;1;92,5;30
01/08/2013;9:00:00 AM;9;21,8;21,8;19,6;51;11,2;1,6;"W";270;0,8;6,4;"W";21,8;21,2;21,2;25,3;1011,6;0;0;345;14,84;401;0;0,073;18,9;73;14;19,2;14,03;0,0742;0;640;1;93,6;30
01/08/2013;9:30:00 AM;9;23,6;23,6;21,8;39;8,8;6,4;"W";270;3,22;35,4;"WSW";23,6;23,1;23,1;27,8;1011,4;0;0;451;19,4;497;0;0,109;19,6;73;14,6;19,9;14;0,0739;0,28;629;1;92;30
01/08/2013;10:00:00 AM;10;25,9;25,9;23,6;45;13;4,8;"W";270;2,41;20,9;"WSW";25,9;25,7;25,7;30,9;1012;0;0;543;23,35;580;0;0,157;20,3;72;15,1;20,7;13,75;0,0738;0;635;1;92,8;30
01/08/2013;10:30:00 AM;10;23,3;25,9;23,3;41;9,3;3,2;"NE";45;1,61;12,9;"WNW";23,3;22,9;22,9;27,9;1012,4;0;0;619;26,62;652;0;0,104;21,2;72;16;21,4;13,74;0,0735;0,41;642;1;93,9;30
01/08/2013;11:00:00 AM;11;22,8;24,1;22,7;43;9,5;3,2;"NE";45;1,61;12,9;"NNE";22,8;22,2;22,2;27,3;1012,5;0;0;684;29,42;710;0;0,093;22,3;72;17;22,8;13,66;0,0731;0;651;1;95,2;30
01/08/2013;11:30:00 AM;11;23,8;23,8;22,6;45;11,1;3,2;"NE";45;1,61;8;"NE";23,8;23,6;23,6;28,7;1012,2;0;0;732;31,48;751;0;0,113;23,2;72;17,8;24,1;13,6;0,0728;0,46;635;1;92,8;30
01/08/2013;12:00:00 PM;12;26,7;26,7;23,8;43;13,1;1,6;"NW";315;0,8;8;"NNW";26,7;26,4;26,4;31,6;1011,7;0;0;763;32,81;775;0;0,175;23,7;71;18,1;24,7;13,26;0,0726;0;640;1;93,6;30
01/08/2013;12:30:00 PM;12;26,1;27,6;26,1;44;12,9;1,6;"NNE";22,5;0,8;8;"N";26,1;25,8;25,8;31;1011,2;0;0;778;33,46;786;0;0,161;24,3;71;18,7;25,3;13,22;0,0724;0,51;633;1;92,5;30
01/08/2013;1:00:00 PM;13;26,7;26,7;25,9;49;15,1;1,6;"NNW";337,5;0,8;6,4;"NNW";26,7;26,7;26,7;31,9;1010,9;0;0;775;33,33;786;0;0,174;24,6;71;19;25,7;13,2;0,0723;0;599;1;87,6;30
01/08/2013;1:30:00 PM;13;25,6;26,7;25,1;52;15;3,2;"NNE";22,5;1,61;6,4;"N";25,6;25,7;25,7;30,9;1010,3;0;0;755;32,47;770;0;0,152;24,9;71;19,3;26;13,18;0,0721;0,51;603;1;88,2;30
01/08/2013;2:00:00 PM;14;24,1;25,7;23,9;56;14,7;1,6;"NNE";22,5;0,8;6,4;"NW";24,1;24,3;24,3;29,6;1009,7;0;0;723;31,09;742;0;0,119;25;71;19,4;26,1;13,17;0,072;0;590;1;86,3;30
01/08/2013;2:30:00 PM;14;23,4;24,2;23,4;58;14,7;3,2;"NE";45;1,61;11,3;"N";23,4;23,7;23,7;28,9;1009,1;0;0;669;28,77;700;0;0,105;25,3;70;19,5;26,4;12,9;0,0719;0,46;602;1;88;30
01/08/2013;3:00:00 PM;15;23,4;24,3;23,4;56;14,1;1,6;"NE";45;0,8;8;"ENE";23,4;23,6;23,6;28,8;1008,6;0;0;604;25,98;638;0;0,105;25,7;70;19,8;26,8;12,89;0,0718;0;596;1;87,1;30
01/08/2013;3:30:00 PM;15;24,4;24,4;23,2;55;14,8;1,6;"ENE";67,5;0,8;6,4;"ENE";24,4;24,6;24,6;29,8;1008,3;0;0;531;22,84;570;0;0,126;25,9;70;20;27,1;12,88;0,0717;0,36;599;1;87,6;30
01/08/2013;4:00:00 PM;16;25,1;25,2;24,4;53;14,8;1,6;"WNW";292,5;0,8;6,4;"W";25,1;25,1;25,1;30,1;1007,9;0;0;440;18,92;480;0;0,14;26;70;20,1;27,2;12,87;0,0716;0;589;1;86,1;30
01/08/2013;4:30:00 PM;16;24,6;25,2;24,6;54;14,6;0;"W";270;0;4,8;"W";24,6;24,7;24,7;28,7;1007,7;0;0;323;13,89;392;0;0,13;26,4;70;20,5;27,8;12,86;0,0715;0,25;585;1;85,5;30
01/08/2013;5:00:00 PM;17;21,9;24,6;21,9;63;14,5;0;"W";270;0;4,8;"W";21,9;21,8;21,8;21,4;1007,7;0;0;33;1,42;125;0;0,074;26,3;70;20,4;27,7;12,86;0,0715;0;583;1;85,2;30
01/08/2013;5:30:00 PM;17;20,3;21,9;20,3;69;14,5;0;"W";270;0;4,8;"W";20,3;20,6;20,6;19,1;1007,8;0;0;24;1,03;39;0;0,042;25,7;70;19,8;26,9;12,88;0,0717;0,03;584;1;85,4;30
01/08/2013;6:00:00 PM;18;20,1;20,3;20,1;69;14,2;1,6;"NE";45;0,8;4,8;"NE";20,1;20,4;20,4;18,9;1008;0;0;18;0,77;21;0;0,037;25,2;70;19,3;26,2;12,9;0,0719;0;608;1;88,9;30
01/08/2013;6:30:00 PM;18;19,7;20,1;19,7;68;13,6;3,2;"ENE";67,5;1,61;12,9;"ESE";19,7;19,9;19,9;18,2;1008,3;0;0;7;0,3;14;0;0,029;24,3;70;18,5;25,3;12,94;0,0722;0,03;632;1;92,4;30
01/08/2013;7:00:00 PM;19;19,1;19,7;19,1;58;10,6;4,8;"E";90;2,41;16,1;"E";19,1;18,7;18,7;16,8;1008,9;0;0;0;0;0;0;0,016;23,3;70;17,6;24,2;12,99;0,0726;0;664;1;97,1;30
01/08/2013;7:30:00 PM;19;18,2;19,1;18,2;62;10,8;3,2;"W";270;1,61;12,9;"NW";18,2;17,9;17,9;16;1009,1;0;0;0;0;0;0,002;0;22,3;70;16,6;22,8;13,06;0,0729;0,03;633;1;92,5;30
01/08/2013;8:00:00 PM;20;17,8;18,4;17,8;62;10,4;6,4;"WSW";247,5;3,22;24,1;"W";17,8;17,4;17,4;15,6;1009,4;0;0;0;0;0;0,01;0;21,6;70;15,8;21,7;13,12;0,0732;0;657;1;96,1;30
01/08/2013;8:30:00 PM;20;17,2;17,8;17,2;66;10,8;4,8;"WSW";247,5;2,41;17,7;"W";17,2;16,9;16,9;15,1;1009,9;0;0;0;0;0;0,023;0;20,7;71;15,2;20,9;13,47;0,0735;0,05;651;1;95,2;30
01/08/2013;9:00:00 PM;21;17;17,3;16,9;69;11,3;9,7;"WSW";247,5;4,83;30,6;"WNW";17;16,8;16,8;14,9;1009,8;0;0;0;0;0;0,028;0;20;71;14,6;20,4;13,49;0,0737;0;639;1;93,4;30
01/08/2013;9:30:00 PM;21;16,7;17;16,7;72;11,6;11,3;"WSW";247,5;5,63;27,4;"W";16,5;16,4;16,3;14,4;1011,1;0;0;0;0;0;0,035;0;19,4;71;14;19,7;13,51;0,074;0,05;630;1;92,1;30
01/08/2013;10:00:00 PM;22;17,3;17,4;16,7;71;12;12,9;"WSW";247,5;6,44;45,1;"W";16,8;17,2;16,7;14,9;1011,5;0;0;0;0;0;0,022;0;19;71;13,6;19,2;13,53;0,0742;0;641;1;93,7;30
01/08/2013;10:30:00 PM;22;16,7;17,3;16,4;73;11,9;4,8;"W";270;2,41;20,9;"W";16,7;16,6;16,6;14,7;1012,1;0;0;0;0;0;0,034;0;18,8;71;13,5;18,9;13,53;0,0743;0,05;678;1;99,1;30
01/08/2013;11:00:00 PM;23;17,4;17,6;16,7;70;11,9;6,4;"W";270;3,22;25,7;"W";17,4;17,3;17,3;15,4;1011,9;0;0;0;0;0;0,019;0;18,8;71;13,4;18,9;13,53;0,0743;0;678;1;99,1;30
01/08/2013;11:30:00 PM;23;16,9;17,4;16,9;73;12,1;8;"W";270;4,02;24,1;"WNW";16,9;16,8;16,8;15;1012,5;0;0;0;0;0;0,029;0;18,7;71;13,3;18,8;13,54;0,0744;0,05;676;1;98,8;30
02/08/2013;12:00:00 AM;0;16,4;17;16,4;77;12,3;4,8;"W";270;2,41;20,9;"WSW";16,4;16,3;16,3;14,5;1012,9;0;0;0;0;0;0,041;0;18,5;71;13,1;18,6;13,54;0,0744;0;678;1;99,1;30
02/08/2013;12:30:00 AM;0;16,9;16,9;16,3;74;12,3;4,8;"W";270;2,41;24,1;"W";16,9;16,8;16,8;15;1012,9;0;0;0;0;0;0,029;0;18,4;71;13;18,4;13,55;0,0745;0,03;683;1;99,9;30
02/08/2013;1:00:00 AM;1;17,1;17,2;16,9;72;12;1,6;"NW";315;0,8;8;"WNW";17,1;16,9;16,9;15,1;1013,5;0;0;0;0;0;0,025;0;18,5;72;13,4;18,6;13,75;0,0745;0;694;1;100;30
02/08/2013;1:30:00 AM;1;17;17,2;17;73;12,1;0;"WNW";292,5;0;4,8;"WNW";17;16,9;16,9;15,1;1013,6;0;0;0;0;0;0,028;0;18,3;71;13;18,4;13,55;0,0745;0,03;684;1;100;30
02/08/2013;2:00:00 AM;2;16,3;17;16,2;76;12;1,6;"WNW";292,5;0,8;4,8;"WNW";16,3;16,2;16,2;14,3;1013,9;0;0;0;0;0;0,043;0;17,9;71;12,6;17,9;13,54;0,0747;0;690;1;100;30
02/08/2013;2:30:00 AM;2;15,6;16,3;15,6;79;11,9;1,6;"WNW";292,5;0,8;4,8;"NNE";15,6;15,4;15,4;13,6;1014,3;0;0;0;0;0;0,058;0;17,7;72;12,6;17,6;13,75;0,0748;0,03;686;1;100;30
02/08/2013;3:00:00 AM;3;14,8;15,6;14,8;85;12,3;1,6;"WNW";292,5;0,8;4,8;"WNW";14,8;14,8;14,8;12,9;1014,1;0;0;0;0;0;0,074;0;17,6;71;12,2;17,4;13,52;0,0748;0;688;1;100;30
02/08/2013;3:30:00 AM;3;13,5;14,8;13,5;89;11,7;1,6;"W";270;0,8;6,4;"WSW";13,5;13,6;13,6;11,7;1014,3;0;0;0;0;0;0,101;0;17,1;71;11,8;16,9;13,51;0,075;0,03;689;1;100;30
02/08/2013;4:00:00 AM;4;13,3;13,4;13,2;93;12,2;0;"W";270;0;3,2;"W";13,3;13,4;13,4;11,6;1014,3;0;0;0;0;0;0,105;0;16,9;72;11,8;16,7;13,75;0,0751;0;688;1;100;30
02/08/2013;4:30:00 AM;4;13,8;13,8;13,3;92;12,5;0;"W";270;0;3,2;"W";13,8;13,8;13,8;12;1014,5;0;0;0;0;0;0,095;0;16,7;72;11,6;16,5;13,75;0,0751;0;687;1;100;30
02/08/2013;5:00:00 AM;5;13,8;13,9;13,8;92;12,5;0;"W";270;0;3,2;"W";13,8;13,8;13,8;12;1014,6;0;0;0;0;0;0,095;0;16,7;72;11,6;16,5;13,75;0,0751;0;693;1;100;30
02/08/2013;5:30:00 AM;5;13,6;13,8;13,4;93;12,4;0;"W";270;0;3,2;"W";13,6;13,7;13,7;11,8;1015;0;0;0;0;0;0,1;0;16,4;72;11,4;16,2;13,75;0,0753;0;687;1;100;30
02/08/2013;6:00:00 AM;6;13,9;13,9;13,6;91;12,4;1,6;"W";270;0,8;3,2;"W";13,9;13,9;13,9;12,1;1015,4;0;0;0;0;0;0,093;0;16,4;72;11,3;16,2;13,75;0,0753;0;684;1;100;30
02/08/2013;6:30:00 AM;6;13,9;14;13,9;90;12,3;0;"W";270;0;3,2;"W";13,9;14;14;12,2;1015,9;0;0;0;0;0;0,091;0;16,4;72;11,3;16,2;13,75;0,0753;0;685;1;100;30
02/08/2013;7:00:00 AM;7;13,8;14;13,8;91;12,3;1,6;"ENE";67,5;0,8;4,8;"NE";13,8;13,8;13,8;12;1016,5;0;0;0;0;0;0,095;0;16,5;72;11,4;16,3;13,75;0,0753;0;687;1;100;30
02/08/2013;7:30:00 AM;7;13,4;13,8;13,4;91;11,9;1,6;"ENE";67,5;0,8;4,8;"ENE";13,4;13,4;13,4;11,7;1016,9;0;0;5;0,22;12;0,103;0;16,6;72;11,5;16,4;13,75;0,0753;0;689;1;100;30
02/08/2013;8:00:00 AM;8;13,6;13,6;13,4;94;12,6;0;"ENE";67,5;0;3,2;"ENE";13,6;13,7;13,7;12,1;1017,3;0;0;21;0,9;30;0,1;0;16,3;71;11,1;16,1;13,48;0,0755;0;680;1;99,4;30
02/08/2013;8:30:00 AM;8;13,9;13,9;13,6;91;12,4;0;"NA";"";0;0;"NA";13,9;13,9;13,9;13,8;1017,5;0;0;50;2,15;83;0,093;0;15,9;72;10,8;15,6;13,75;0,0756;0,03;681;1;99,6;30
02/08/2013;9:00:00 AM;9;14,3;14,4;13,9;87;12,2;0;"ENE";67,5;0;3,2;"ENE";14,3;14,3;14,3;15,2;1017,8;0;0;103;4,43;134;0,083;0;15,7;72;10,7;15,4;13,75;0,0757;0;680;1;99,4;30
02/08/2013;9:30:00 AM;9;15,6;15,6;14,3;84;12,9;0;"NW";315;0;4,8;"E";15,6;15,7;15,7;18,6;1018,2;0;0;240;10,32;369;0,057;0;15,8;72;10,8;15,6;13,75;0,0757;0,1;659;1;96,3;30
02/08/2013;10:00:00 AM;10;17,5;17,5;15,7;78;13,6;0;"WSW";247,5;0;4,8;"WSW";17,5;17,6;17,6;21,3;1018,4;0;0;316;13,59;376;0,017;0;16,5;72;11,4;16,3;13,75;0,0755;0;657;1;96,1;30
02/08/2013;10:30:00 AM;10;18,8;18,8;17,5;73;13,8;1,6;"W";270;0,8;4,8;"WNW";18,8;18,9;18,9;22,6;1018,2;0;0;335;14,41;443;0;0,009;17,1;72;12;16,9;13,75;0,0753;0,18;649;1;94,9;30
02/08/2013;11:00:00 AM;11;19,6;19,6;18,8;69;13,8;1,6;"NNW";337,5;0,8;4,8;"NE";19,6;19,8;19,8;24,1;1017,9;0;0;423;18,19;953;0;0,027;17,8;72;12,7;17,7;13,75;0,075;0;640;1;93,6;30
02/08/2013;11:30:00 AM;11;18,6;19,7;18,4;72;13,4;1,6;"NE";45;0,8;6,4;"NE";18,6;18,7;18,7;23,3;1017,5;0;0;477;20,51;932;0;0,005;18,4;72;13,3;18,6;13,75;0,0748;0,3;625;1;91,4;30
02/08/2013;12:00:00 PM;12;20,7;20,7;18,5;70;15;1,6;"NE";45;0,8;6,4;"ENE";20,7;20,8;20,8;26,6;1016,9;0;0;819;35,22;896;0;0,049;19,2;72;14;19,4;13,75;0,0745;0;603;1;88,2;30
02/08/2013;12:30:00 PM;12;21,1;21,2;20,7;66;14,5;3,2;"NW";315;1,61;14,5;"N";21,1;20,9;20,9;26,3;1016,6;0;0;799;34,36;853;0;0,057;19,5;72;14,3;19,8;13,75;0,0744;0,46;597;1;87,3;30
02/08/2013;1:00:00 PM;13;20,4;22,8;20,4;68;14,3;3,2;"NW";315;1,61;12,9;"NW";20,4;20,6;20,6;25,6;1016,3;0;0;763;32,81;1042;0;0,044;19,8;72;14,6;20,2;13,75;0,0742;0;601;1;87,9;30
02/08/2013;1:30:00 PM;13;18,6;20,4;18,6;73;13,7;3,2;"NE";45;1,61;9,7;"WNW";18,6;18,8;18,8;22,9;1016,2;0;0;432;18,58;592;0;0,006;19,9;72;14,7;20,3;13,75;0,0742;0,38;601;1;87,9;30
02/08/2013;2:00:00 PM;14;17,3;18,6;17,2;78;13,5;3,2;"NE";45;1,61;12,9;"ENE";17,3;17,4;17,4;20;1015,9;0;0;279;12;336;0,021;0;19,6;71;14,2;19,9;13,5;0,0743;0;606;1;88,6;30
02/08/2013;2:30:00 PM;14;15,2;17,4;15,2;86;12,8;6,4;"NE";45;3,22;19,3;"ENE";15,2;15,2;15,2;17,3;1015,8;0;0;228;9,81;308;0,066;0;19,2;71;13,8;19,4;13,52;0,0744;0,15;593;1;86,7;30
02/08/2013;3:00:00 PM;15;14,8;15,2;14,7;89;13;4,8;"ENE";67,5;2,41;17,7;"ENE";14,8;14,8;14,8;15,6;1015,8;0;0;125;5,38;171;0,074;0;18,6;71;13,2;18,7;13,54;0,0746;0;589;1;86,1;30
02/08/2013;3:30:00 PM;15;14,7;14,8;14,7;86;12,3;1,6;"NE";45;0,8;9,7;"NE";14,7;14,7;14,7;14,9;1016,1;0;0;91;3,91;104;0,076;0;18,1;71;12,7;18,1;13,54;0,0748;0,05;610;1;89,2;30
02/08/2013;4:00:00 PM;16;14,4;14,7;14,4;87;12,3;1,6;"NE";45;0,8;11,3;"ENE";14,4;14,4;14,4;15,3;1016,3;0;0;114;4,9;139;0,081;0;17,7;72;12,6;17,7;13,75;0,0749;0;610;1;89,2;30
02/08/2013;4:30:00 PM;16;14,1;14,6;14;88;12,1;3,2;"NE";45;1,61;12,9;"ENE";14,1;14,1;14,1;14,9;1016,5;0;0;103;4,43;135;0,089;0;17,7;72;12,6;17,6;13,75;0,075;0,05;614;1;89,8;30
02/08/2013;5:00:00 PM;17;13,8;14,1;13,7;89;12;3,2;"ENE";67,5;1,61;14,5;"ENE";13,8;13,8;13,8;14,1;1016,8;0;0;65;2,8;88;0,095;0;17,5;72;12,4;17,4;13,75;0,075;0;622;1;90,9;30
02/08/2013;5:30:00 PM;17;13,3;13,8;13,3;89;11,5;3,2;"NE";45;1,61;12,9;"ENE";13,3;13,3;13,3;11,9;1017,3;0;0;39;1,68;62;0,105;0;17,3;72;12,2;17,2;13,75;0,0752;0,03;668;1;97,7;30
02/08/2013;6:00:00 PM;18;12,9;13,3;12,9;90;11,3;6,4;"NE";45;3,22;17,7;"ENE";12,8;13;12,8;11,1;1017,5;0;0;18;0,77;33;0,112;0;16,9;72;11,9;16,8;13,75;0,0753;0;667;1;97,5;30
02/08/2013;6:30:00 PM;18;12,8;12,9;12,8;90;11,2;6,4;"ENE";67,5;3,22;14,5;"NE";12,6;12,9;12,7;10,7;1017,8;0;0;1;0,04;5;0,115;0;16,8;72;11,7;16,6;13,75;0,0754;0,03;657;1;96,1;30
02/08/2013;7:00:00 PM;19;12,8;12,8;12,8;89;11,1;4,8;"ENE";67,5;2,41;8;"NE";12,8;12,9;12,9;10,9;1018,3;0;0;0;0;0;0,115;0;16,6;72;11,5;16,3;13,75;0,0755;0;674;1;98,5;30
02/08/2013;7:30:00 PM;19;12,9;13;12,8;89;11,2;3,2;"ENE";67,5;1,61;8;"ENE";12,9;13;13;11,1;1018,7;0;0;0;0;0;0,112;0;16,6;72;11,5;16,4;13,75;0,0755;0;678;1;99,1;30
02/08/2013;8:00:00 PM;20;13,2;13,2;12,9;89;11,4;3,2;"E";90;1,61;8;"E";13,2;13,3;13,3;11,3;1019,1;0;0;0;0;0;0,106;0;16,8;72;11,7;16,6;13,75;0,0755;0;681;1;99,6;30
02/08/2013;8:30:00 PM;20;13,4;13,4;13,2;89;11,7;0;"W";270;0;4,8;"ENE";13,4;13,5;13,5;11,6;1019,2;0;0;0;0;0;0,102;0;16,7;72;11,6;16,5;13,75;0,0755;0;681;1;99,6;30
02/08/2013;9:00:00 PM;21;13,6;13,6;13,4;89;11,8;0;"W";270;0;1,6;"W";13,6;13,6;13,6;11,7;1019,5;0;0;0;0;0;0,1;0;16,8;72;11,7;16,6;13,75;0,0755;0;676;1;98,8;30
02/08/2013;9:30:00 PM;21;13,6;13,6;13,6;89;11,8;0;"W";270;0;3,2;"W";13,6;13,7;13,7;11,7;1019,7;0;0;0;0;0;0,098;0;16,7;72;11,6;16,4;13,75;0,0755;0;681;1;99,6;30
02/08/2013;10:00:00 PM;22;13,2;13,6;13,2;89;11,4;4,8;"ENE";67,5;2,41;12,9;"ENE";13,2;13,3;13,3;11,3;1019,8;0;0;0;0;0;0,106;0;16,4;72;11,4;16,2;13,75;0,0756;0;679;1;99,3;30
02/08/2013;10:30:00 PM;22;12,9;13,2;12,9;90;11,3;4,8;"ENE";67,5;2,41;9,7;"NE";12,9;12,9;12,9;11;1020,1;0;0;0;0;0;0,113;0;16,2;72;11,1;15,9;13,75;0,0757;0,03;679;1;99,3;30
02/08/2013;11:00:00 PM;23;12,7;12,9;12,6;91;11,2;4,8;"ENE";67,5;2,41;9,7;"E";12,7;12,7;12,7;10,8;1020,2;0;0;0;0;0;0,118;0;16;72;11;15,7;13,75;0,0758;0;666;1;97,4;30
02/08/2013;11:30:00 PM;23;12,7;12,7;12,6;90;11,1;4,8;"ENE";67,5;2,41;11,3;"E";12,7;12,8;12,8;10,8;1020,1;0;0;0;0;0;0,117;0;15,9;72;10,8;15,6;13,75;0,0758;0;669;1;97,8;30
03/08/2013;12:00:00 AM;0;12,7;12,8;12,7;90;11,1;1,6;"E";90;0,8;4,8;"E";12,7;12,8;12,8;10,8;1020;0;0;0;0;0;0,117;0;15,7;72;10,6;15,4;13,75;0,0759;0;685;1;100;30
03/08/2013;12:30:00 AM;0;12,6;12,7;12,6;90;11;0;"E";90;0;3,2;"E";12,6;12,6;12,6;10,6;1020;0;0;0;0;0;0,12;0;15,3;72;10,3;14,9;13,78;0,076;0;678;1;99,1;30
03/08/2013;1:00:00 AM;1;12,1;12,6;12,1;91;10,6;3,2;"E";90;1,61;6,4;"E";12,1;12,1;12,1;10,1;1020,2;0;0;0;0;0;0,131;0;15,3;72;10,3;15;13,77;0,076;0;680;1;99,4;30
03/08/2013;1:30:00 AM;1;12,2;12,2;12;94;11,2;0;"E";90;0;4,8;"E";12,2;12,3;12,3;10,3;1020,1;0;0;0;0;0;0,128;0;15,2;72;10,2;14,9;13,79;0,076;0;674;1;98,5;30
03/08/2013;2:00:00 AM;2;11,9;12,2;11,9;95;11,2;0;"E";90;0;6,4;"E";11,9;12,1;12,1;10,2;1019,6;0;0;0;0;0;0,133;0;14,7;72;9,7;14,3;13,84;0,0762;0;684;1;100;30
03/08/2013;2:30:00 AM;2;11,5;11,9;11,5;95;10,7;1,6;"WSW";247,5;0,8;4,8;"ESE";11,5;11,7;11,7;9,7;1019,3;0;0;0;0;0;0,142;0;14,1;72;9,1;13,7;13,91;0,0763;0;682;1;99,7;30
03/08/2013;3:00:00 AM;3;11,4;11,5;11,4;96;10,8;1,6;"WSW";247,5;0,8;4,8;"WSW";11,4;11,6;11,6;9,6;1019;0;0;0;0;0;0,145;0;13,7;72;8,8;13,3;13,95;0,0764;0;676;1;98,8;30
03/08/2013;3:30:00 AM;3;11,3;11,4;11,3;96;10,7;0;"ESE";112,5;0;3,2;"ESE";11,3;11,4;11,4;9,4;1018,6;0;0;0;0;0;0,147;0;13,4;72;8,5;13,1;13,98;0,0765;0;683;1;99,9;30
03/08/2013;4:00:00 AM;4;11,1;11,3;11,1;97;10,7;0;"ESE";112,5;0;1,6;"ESE";11,1;11,3;11,3;9,3;1018,2;0;0;0;0;0;0,15;0;13,5;72;8,5;13,1;13,97;0,0764;0;676;1;98,8;30
03/08/2013;4:30:00 AM;4;10,8;11,1;10,7;97;10,3;0;"ESE";112,5;0;3,2;"ESE";10,8;11;11;9;1017,9;0;0;0;0;0;0,157;0;13;72;8,1;12,6;14,03;0,0766;0;685;1;100;30
