"Fecha";"Hora";"Port 1";"Port 2";"Port 3";"Port 4";"Port 5"
01/01/2015;12:00:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:05:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:10:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:15:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:20:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:25:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:30:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;12:35:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:40:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;12:45:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:50:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;12:55:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;01:00:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:05:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:10:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:15:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;01:20:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;01:25:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:30:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:35:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;01:40:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:45:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:50:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;01:55:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:00:00 AM;0,417;0,422;0,349;0,306;0,171
01/01/2015;02:05:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:10:00 AM;0,417;0,422;0,349;0,306;0,171
01/01/2015;02:15:00 AM;0,417;0,422;0,349;0,307;0,171
01/01/2015;02:20:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:25:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:30:00 AM;0,417;0,422;0,349;0,307;0,170
01/01/2015;02:35:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:40:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:45:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:50:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;02:55:00 AM;0,417;0,422;0,349;0,306;0,171
01/01/2015;03:00:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:05:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:10:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:15:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:20:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:25:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:30:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:35:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;03:40:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:45:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;03:50:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;03:55:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:00:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;04:05:00 AM;0,417;0,421;0,349;0,305;0,170
01/01/2015;04:10:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:15:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;04:20:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:25:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:30:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:35:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;04:40:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;04:45:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:50:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;04:55:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:00:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:05:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;05:10:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:15:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;05:20:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:25:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;05:30:00 AM;0,417;0,421;0,349;0,305;0,170
01/01/2015;05:35:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:40:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:45:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:50:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;05:55:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:00:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:05:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;06:10:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:15:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:20:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:25:00 AM;0,417;0,421;0,349;0,306;0,170
01/01/2015;06:30:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;06:35:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:40:00 AM;0,417;0,422;0,349;0,306;0,170
01/01/2015;06:45:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;06:50:00 AM;0,417;0,422;0,349;0,305;0,169
01/01/2015;06:55:00 AM;0,417;0,422;0,349;0,305;0,169
01/01/2015;07:00:00 AM;0,417;0,422;0,349;0,305;0,169
01/01/2015;07:05:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;07:10:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;07:15:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;07:20:00 AM;0,417;0,422;0,349;0,305;0,169
01/01/2015;07:25:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;07:30:00 AM;0,417;0,422;0,348;0,304;0,169
01/01/2015;07:35:00 AM;0,417;0,422;0,349;0,305;0,169
01/01/2015;07:40:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;07:45:00 AM;0,417;0,422;0,349;0,305;0,170
01/01/2015;07:50:00 AM;0,417;0,421;0,349;0,305;0,169
01/01/2015;07:55:00 AM;0,417;0,421;0,348;0,304;0,169
01/01/2015;08:00:00 AM;0,417;0,422;0,349;0,304;0,170
01/01/2015;08:05:00 AM;0,417;0,421;0,348;0,304;0,169
01/01/2015;08:10:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:15:00 AM;0,417;0,421;0,349;0,304;0,170
01/01/2015;08:20:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:25:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:30:00 AM;0,417;0,421;0,348;0,304;0,170
01/01/2015;08:35:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;08:40:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:45:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:50:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;08:55:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;09:00:00 AM;0,417;0,421;0,349;0,304;0,170
01/01/2015;09:05:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:10:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:15:00 AM;0,417;0,421;0,348;0,304;0,169
01/01/2015;09:20:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:25:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:30:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:35:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:40:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:45:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:50:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;09:55:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;10:00:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;10:05:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;10:10:00 AM;0,417;0,422;0,349;0,304;0,169
01/01/2015;10:15:00 AM;0,417;0,422;0,349;0,303;0,169
01/01/2015;10:20:00 AM;0,417;0,422;0,349;0,304;0,170
01/01/2015;10:25:00 AM;0,417;0,421;0,349;0,303;0,169
01/01/2015;10:30:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;10:35:00 AM;0,417;0,421;0,349;0,303;0,169
01/01/2015;10:40:00 AM;0,417;0,421;0,348;0,304;0,169
01/01/2015;10:45:00 AM;0,417;0,421;0,348;0,303;0,170
01/01/2015;10:50:00 AM;0,417;0,421;0,348;0,304;0,169
01/01/2015;10:55:00 AM;0,417;0,421;0,349;0,304;0,169
01/01/2015;11:00:00 AM;0,417;0,421;0,348;0,303;0,169
01/01/2015;11:05:00 AM;0,417;0,421;0,348;0,302;0,169
01/01/2015;11:10:00 AM;0,416;0,421;0,348;0,303;0,170
01/01/2015;11:15:00 AM;0,416;0,421;0,348;0,302;0,169
01/01/2015;11:20:00 AM;0,416;0,421;0,348;0,302;0,170
01/01/2015;11:25:00 AM;0,417;0,421;0,348;0,303;0,169
01/01/2015;11:30:00 AM;0,416;0,421;0,348;0,303;0,169
01/01/2015;11:35:00 AM;0,417;0,421;0,348;0,302;0,169
01/01/2015;11:40:00 AM;0,417;0,421;0,348;0,303;0,169
01/01/2015;11:45:00 AM;0,417;0,421;0,348;0,302;0,169
01/01/2015;11:50:00 AM;0,417;0,421;0,348;0,302;0,169
01/01/2015;11:55:00 AM;0,416;0,421;0,348;0,302;0,169
01/01/2015;12:00:00 PM;0,417;0,421;0,348;0,302;0,169
01/01/2015;12:05:00 PM;0,417;0,421;0,348;0,301;0,169
01/01/2015;12:10:00 PM;0,416;0,420;0,348;0,302;0,169
01/01/2015;12:15:00 PM;0,416;0,421;0,348;0,301;0,169
01/01/2015;12:20:00 PM;0,416;0,421;0,348;0,301;0,169
01/01/2015;12:25:00 PM;0,416;0,420;0,348;0,301;0,169
01/01/2015;12:30:00 PM;0,416;0,421;0,348;0,300;0,169
01/01/2015;12:35:00 PM;0,416;0,420;0,348;0,300;0,169
01/01/2015;12:40:00 PM;0,416;0,420;0,348;0,301;0,169
01/01/2015;12:45:00 PM;0,416;0,421;0,348;0,301;0,169
01/01/2015;12:50:00 PM;0,415;0,420;0,348;0,300;0,169
01/01/2015;12:55:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;01:00:00 PM;0,416;0,420;0,348;0,300;0,169
01/01/2015;01:05:00 PM;0,415;0,421;0,348;0,300;0,169
01/01/2015;01:10:00 PM;0,415;0,421;0,348;0,300;0,169
01/01/2015;01:15:00 PM;0,415;0,421;0,348;0,299;0,169
01/01/2015;01:20:00 PM;0,415;0,421;0,348;0,300;0,169
01/01/2015;01:25:00 PM;0,416;0,420;0,348;0,299;0,169
01/01/2015;01:30:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;01:35:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;01:40:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;01:45:00 PM;0,415;0,420;0,347;0,299;0,169
01/01/2015;01:50:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;01:55:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;02:00:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;02:05:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;02:10:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;02:15:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;02:20:00 PM;0,415;0,420;0,347;0,299;0,169
01/01/2015;02:25:00 PM;0,415;0,420;0,347;0,299;0,169
01/01/2015;02:30:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;02:35:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;02:40:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;02:45:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;02:50:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;02:55:00 PM;0,415;0,420;0,348;0,298;0,169
01/01/2015;03:00:00 PM;0,415;0,420;0,348;0,299;0,169
01/01/2015;03:05:00 PM;0,415;0,420;0,347;0,299;0,169
01/01/2015;03:10:00 PM;0,415;0,420;0,347;0,299;0,169
01/01/2015;03:15:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;03:20:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;03:25:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;03:30:00 PM;0,415;0,420;0,347;0,298;0,169
01/01/2015;03:35:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;03:40:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;03:45:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;03:50:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;03:55:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:00:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:05:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;04:10:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:15:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:20:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;04:25:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:30:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;04:35:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;04:40:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;04:45:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;04:50:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;04:55:00 PM;0,414;0,420;0,348;0,299;0,169
01/01/2015;05:00:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;05:05:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:10:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;05:15:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:20:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:25:00 PM;0,414;0,420;0,348;0,298;0,169
01/01/2015;05:30:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;05:35:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:40:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:45:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:50:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;05:55:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;06:00:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;06:05:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;06:10:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;06:15:00 PM;0,414;0,420;0,347;0,298;0,169
01/01/2015;06:20:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;06:25:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;06:30:00 PM;0,414;0,420;0,347;0,299;0,169
01/01/2015;06:35:00 PM;0,414;0,420;0,347;0,300;0,169
01/01/2015;06:40:00 PM;0,414;0,420;0,347;0,300;0,169
01/01/2015;06:45:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;06:50:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;06:55:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;07:00:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;07:05:00 PM;0,414;0,419;0,346;0,299;0,168
01/01/2015;07:10:00 PM;0,414;0,419;0,346;0,299;0,168
01/01/2015;07:15:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;07:20:00 PM;0,414;0,419;0,346;0,299;0,169
01/01/2015;07:25:00 PM;0,414;0,419;0,346;0,299;0,169
01/01/2015;07:30:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;07:35:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;07:40:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;07:45:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;07:50:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;07:55:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;08:00:00 PM;0,414;0,419;0,346;0,300;0,168
01/01/2015;08:05:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;08:10:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;08:15:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;08:20:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;08:25:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;08:30:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;08:35:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;08:40:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;08:45:00 PM;0,414;0,419;0,347;0,299;0,169
01/01/2015;08:50:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;08:55:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;09:00:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:05:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:10:00 PM;0,414;0,419;0,346;0,300;0,169
01/01/2015;09:15:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:20:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;09:25:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:30:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:35:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:40:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:45:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;09:50:00 PM;0,414;0,419;0,346;0,300;0,168
01/01/2015;09:55:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:00:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:05:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:10:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:15:00 PM;0,414;0,419;0,346;0,300;0,168
01/01/2015;10:20:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;10:25:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:30:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;10:35:00 PM;0,414;0,419;0,346;0,300;0,168
01/01/2015;10:40:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;10:45:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;10:50:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;10:55:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;11:00:00 PM;0,414;0,419;0,347;0,299;0,168
01/01/2015;11:05:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;11:10:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;11:15:00 PM;0,414;0,419;0,347;0,300;0,169
01/01/2015;11:20:00 PM;0,414;0,418;0,346;0,300;0,169
01/01/2015;11:25:00 PM;0,414;0,419;0,347;0,300;0,168
01/01/2015;11:30:00 PM;0,414;0,418;0,347;0,299;0,168
01/01/2015;11:35:00 PM;0,414;0,418;0,347;0,299;0,168
01/01/2015;11:40:00 PM;0,414;0,418;0,347;0,299;0,168
01/01/2015;11:45:00 PM;0,415;0,419;0,347;0,299;0,168
01/01/2015;11:50:00 PM;0,414;0,418;0,347;0,298;0,168
01/01/2015;11:55:00 PM;0,414;0,418;0,347;0,298;0,169
02/01/2015;12:00:00 AM;0,414;0,418;0,346;0,299;0,169
02/01/2015;12:05:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;12:10:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;12:15:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;12:20:00 AM;0,414;0,418;0,346;0,299;0,169
02/01/2015;12:25:00 AM;0,414;0,418;0,346;0,299;0,168
02/01/2015;12:30:00 AM;0,414;0,418;0,346;0,299;0,168
02/01/2015;12:35:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;12:40:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;12:45:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;12:50:00 AM;0,414;0,418;0,347;0,299;0,168
02/01/2015;12:55:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:00:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:05:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:10:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:15:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:20:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:25:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:30:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:35:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:40:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:45:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;01:50:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;01:55:00 AM;0,414;0,418;0,346;0,299;0,169
02/01/2015;02:00:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;02:05:00 AM;0,414;0,418;0,346;0,299;0,168
02/01/2015;02:10:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;02:15:00 AM;0,414;0,418;0,346;0,298;0,169
02/01/2015;02:20:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:25:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:30:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:35:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:40:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:45:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:50:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;02:55:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:00:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:05:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:10:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:15:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:20:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:25:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:30:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;03:35:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;03:40:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;03:45:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;03:50:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;03:55:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;04:00:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:05:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:10:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:15:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:20:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;04:25:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:30:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:35:00 AM;0,413;0,418;0,345;0,298;0,168
02/01/2015;04:40:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;04:45:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;04:50:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;04:55:00 AM;0,414;0,418;0,345;0,298;0,168
02/01/2015;05:00:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;05:05:00 AM;0,413;0,418;0,346;0,299;0,168
02/01/2015;05:10:00 AM;0,414;0,418;0,346;0,298;0,168
02/01/2015;05:15:00 AM;0,413;0,418;0,346;0,298;0,168
02/01/2015;05:20:00 AM;0,413;0,418;0,347;0,300;0,168
02/01/2015;05:25:00 AM;0,425;0,417;0,349;0,307;0,170
02/01/2015;05:30:00 AM;0,447;0,416;0,349;0,310;0,170
02/01/2015;05:35:00 AM;0,469;0,410;0,348;0,313;0,170
02/01/2015;05:40:00 AM;0,491;0,468;0,342;0,314;0,171
02/01/2015;05:45:00 AM;0,502;0,467;0,342;0,313;0,171
02/01/2015;05:50:00 AM;0,499;0,457;0,343;0,313;0,171
02/01/2015;05:55:00 AM;0,502;0,457;0,347;0,313;0,171
02/01/2015;06:00:00 AM;0,501;0,455;0,349;0,312;0,171
02/01/2015;06:05:00 AM;0,499;0,453;0,349;0,312;0,171
02/01/2015;06:10:00 AM;0,493;0,451;0,351;0,311;0,171
02/01/2015;06:15:00 AM;0,490;0,450;0,351;0,312;0,170
02/01/2015;06:20:00 AM;0,487;0,448;0,353;0,312;0,171
02/01/2015;06:25:00 AM;0,485;0,447;0,353;0,312;0,170
02/01/2015;06:30:00 AM;0,483;0,447;0,354;0,312;0,170
02/01/2015;06:35:00 AM;0,481;0,446;0,354;0,312;0,171
02/01/2015;06:40:00 AM;0,479;0,445;0,355;0,312;0,170
02/01/2015;06:45:00 AM;0,478;0,445;0,355;0,312;0,170
02/01/2015;06:50:00 AM;0,477;0,445;0,355;0,312;0,170
02/01/2015;06:55:00 AM;0,475;0,444;0,355;0,311;0,170
02/01/2015;07:00:00 AM;0,474;0,444;0,355;0,312;0,170
02/01/2015;07:05:00 AM;0,473;0,444;0,355;0,311;0,170
02/01/2015;07:10:00 AM;0,473;0,443;0,355;0,312;0,171
02/01/2015;07:15:00 AM;0,472;0,442;0,355;0,312;0,171
02/01/2015;07:20:00 AM;0,472;0,440;0,355;0,313;0,170
02/01/2015;07:25:00 AM;0,472;0,440;0,355;0,312;0,171
02/01/2015;07:30:00 AM;0,473;0,440;0,355;0,313;0,170
02/01/2015;07:35:00 AM;0,474;0,440;0,356;0,313;0,171
02/01/2015;07:40:00 AM;0,474;0,440;0,355;0,313;0,170
02/01/2015;07:45:00 AM;0,475;0,440;0,356;0,313;0,170
02/01/2015;07:50:00 AM;0,477;0,440;0,356;0,313;0,170
02/01/2015;07:55:00 AM;0,484;0,441;0,356;0,313;0,170
02/01/2015;08:00:00 AM;0,487;0,442;0,357;0,313;0,170
02/01/2015;08:05:00 AM;0,486;0,442;0,357;0,313;0,170
02/01/2015;08:10:00 AM;0,485;0,443;0,357;0,313;0,170
