timestamp,AccX,AccY,AccZ
1509014868622,,2.699462413787842,
1509014868623,-0.4728548228740692,,9.11113452911377
1509014868683,-0.44412440061569214,2.4887726306915283,9.163806915283203
1509014868707,-0.2669534981250763,2.3116016387939453,9.3026704788208
1509014868744,-0.1280897855758667,2.340332269668579,9.106346130371094
1509014868799,0.02753331884741783,2.0003554821014404,9.331400871276855
1509014868833,0.12330138683319092,1.9812018871307373,9.50857162475586
1509014868867,-0.02274491637945175,2.029085874557495,9.364919662475586
1509014868917,,2.40736985206604,
1509014868918,-0.3770867586135864,,9.11113452911377
1509014868946,-0.5638344883918762,2.426523447036743,9.470264434814453
1509014868991,-0.6260837316513062,2.1296424865722656,9.704896926879883
1509014869038,,2.316390037536621,
1509014869039,-0.42018240690231323,,9.503783226013184
1509014869075,,2.1583728790283203,9.26915168762207
1509014869076,-0.2717418968677521,,
1509014869106,,2.0195090770721436,
1509014869107,-0.04668693244457245,,9.135076522827148
1509014869147,,2.5558102130889893,9.159018516540527
1509014869148,-0.5398924946784973,,
1509014869191,-0.24779987335205078,2.076969861984253,8.87171459197998
1509014869228,0.18555063009262085,2.8622682094573975,9.412803649902344
1509014869268,-0.5111620426177979,2.84790301322937,9.475052833557129
1509014869322,,3.0394389629364014,
1509014869323,-0.1999158412218094,,9.197325706481934
1509014869356,-0.06584054976701736,3.0825347900390625,8.87171459197998
1509014869393,0.24779987335205078,3.2549171447753906,8.910021781921387
1509014869447,-0.3196259140968323,2.718616008758545,8.58919906616211
1509014869476,0.07541735470294952,2.9484593868255615,8.005013465881348
1509014869521,0.8607155084609985,3.7864298820495605,9.168595314025879
1509014869565,-1.622071623802185,2.756923198699951,8.957905769348145
1509014869595,-0.6021417379379272,2.828749418258667,7.530961513519287
1509014869632,0.5159504413604736,3.551798105239868,8.876502990722656
1509014869680,,2.345120668411255,
1509014869681,-0.7745242714881897,,8.694543838500977
1509014869729,-0.39145198464393616,2.9676129817962646,7.995436668395996
1509014869752,0.34835633635520935,2.785653591156006,7.272387504577637
1509014869812,,3.072957992553711,
1509014869813,-0.02753331884741783,,9.331400871276855
1509014869840,,2.823961019515991,
1509014869841,-0.1711854189634323,,8.637083053588867
1509014869874,0.707486629486084,2.9915549755096436,9.096769332885742
1509014869920,0.5303156971931458,3.2549171447753906,10.202890396118164
1509014869964,,3.0346505641937256,
