timestamp,AccX,AccY,AccZ
1569277147253,-2.7090392112731934,-6.10401725769043,-2.5127146244049072
1569277147312,-2.823961019515991,-3.269282341003418,-2.206256866455078
1569277147339,-2.4361002445220947,-2.1057004928588867,-2.1296424865722656
1569277147402,-2.364274263381958,-2.6850972175598145,-1.4736311435699463
1569277147477,-24.58725357055664,-8.335412979125977,20.483592987060547
1569277147504,-21.642385482788086,-8.378508567810059,8.71369743347168
1569277147552,,,-1.4113819599151611
1569277147553,-3.9252936840057373,-7.4782891273498535,
1569277147579,-0.3387795388698578,-5.088875770568848,-5.361814498901367
1569277147619,,,-5.323507308959961
1569277147648,-5.907692909240723,-7.583633899688721,-2.6372132301330566
1569277147704,-6.075286865234375,-5.8837504386901855,-2.4648306369781494
1569277147752,-6.2620344161987305,-5.266046524047852,-2.8383262157440186
1569277147795,,,-2.3977930545806885
1569277147796,-7.037755966186523,-5.34744930267334,
1569277147822,-8.04810905456543,-4.878185749053955,-1.3395558595657349
1569277147873,,-4.571728229522705,-1.3251906633377075
1569277147874,-8.062474250793457,,
1569277147901,-8.373720169067383,-4.844666957855225,1.8710685968399048
1569277147953,-10.336965560913086,-4.203021049499512,-1.2198457717895508
1569277147979,-10.078392028808594,-3.2597055435180664,0.9804255962371826
1569277148030,-11.112687110900879,-3.4560301303863525,7.779958248138428
1569277148055,-12.304999351501465,-1.8997989892959595,-0.6212953329086304
1569277148109,-12.439074516296387,-3.551798105239868,-1.2006921768188477
1569277148136,,,-6.3961100578308105
1569277148137,-14.890737533569336,-7.2005615234375,
1569277148200,-8.785523414611816,-11.768698692321777,-8.651448249816895
1569277148227,-2.6420016288757324,-11.404779434204102,6.721721172332764
1569277148289,,,2.1966800689697266
1569277148290,-3.3219549655914307,-9.781511306762695,-1.9189527034759521
1569277148335,,,-2.3068132400512695
1569277148336,-2.522291421890259,-3.757699489593506,
1569277148373,-1.9141643047332764,-1.985990285873413,-1.8854337930679321
1569277148440,-2.4025814533233643,-2.321178436279297,-1.8854337930679321
1569277148466,,-4.959589004516602,0.06584054976701736
1569277148467,-3.8391025066375732,,
1569277148523,,,14.656105995178223
1569277148524,-17.931373596191406,-7.756016254425049,
1569277148538,-21.077354431152344,-4.255693435668945,18.970457077026367
1569277148602,-17.2801513671875,-13.583503723144531,4.226963043212891
1569277148628,,-8.072051048278809,1.5933412313461304
1569277148629,-7.056909561157227,,
1569277148679,-1.0857704877853394,-5.088875770568848,-7.2771759033203125
1569277148707,-4.150348663330078,-9.058462142944336,-3.2980127334594727
1569277148763,,,-2.8143839836120605
1569277148764,-4.902127742767334,-6.788758754730225,
1569277148771,-6.022614479064941,-6.214150428771973,-3.044227361679077
1569277148843,-7.114370346069336,-5.337872505187988,-2.3020248413085938
1569277148891,,,-1.40180504322052
1569277148892,-8.306682586669922,-5.5341973304748535,-1.0809820890426636
1569277148944,-7.928399085998535,-3.6379895210266113,-1.238999366760254
1569277149022,,-4.260481834411621,2.8814218044281006
1569277149023,-9.700108528137207,-3.2788591384887695,
1569277149059,-9.211690902709961,-2.977189779281616,-0.6979097723960876
1569277149102,,-5.931634902954102,6.803123950958252
1569277149103,-13.54040813446045,,
1569277149153,-12.798205375671387,-2.211045265197754,0.03711012750864029
1569277149205,-12.731167793273926,-1.2868833541870117,-0.6643909811973572
1569277149231,-15.345635414123535,-9.02015495300293,-7.981071472167969
1569277149283,-11.040861129760742,-11.040861129760742,-9.815030097961426
1569277149310,,,-5.749675273895264
1569277149311,-4.873397350311279,-9.891644477844238,
1569277149378,-3.551798105239868,-8.823830604553223,-0.3818751573562622
1569277149456,-2.412158250808716,-3.9205052852630615,-2.005143880844116
1569277149539,-2.5318682193756104,-2.8622682094573975,-1.238999366760254
1569277149617,-8.694543838500977,-8.426392555236816,1.7753005027770996
1569277149658,-14.34485912322998,-11.926715850830078,-5.48152494430542
1569277149712,,,7.1239471435546875
1569277149713,-10.60032844543457,-9.32661247253418,
1569277149767,-3.8055837154388428,-6.367379188537598,-5.079298973083496
1569277149820,-6.1088056564331055,-7.880515098571777,-3.973177671432495
1569277149896,-5.974730491638184,-4.844666957855225,-2.431311845779419
1569277149922,-6.204573631286621,-4.791994571685791,-2.450465440750122
1569277149972,-7.0808515548706055,-5.189432144165039,-2.0673930644989014
1569277150007,-7.262810707092285,-4.710591793060303,-2.0242974758148193
1569277150039,-7.42561674118042,-4.696226596832275,-1.7753005027770996
1569277150065,-8.04810905456543,-5.3761796951293945,0.9756371974945068
1569277150112,,,5.5341973304748535
1569277150113,-10.011354446411133,-4.566939830780029,
1569277150143,-9.834183692932129,-4.677073001861572,2.7760767936706543
1569277150200,-13.909114837646484,-6.0417680740356445,4.648342609405518
1569277150225,-13.056778907775879,-2.029085874557495,0.5781996846199036
1569277150277,-14.938621520996094,-7.502231121063232,-5.720944881439209
1569277150305,-13.344082832336426,-10.255562782287598,-9.350554466247559
1569277150372,,,-7.6985554695129395
