timestamp,AccX,AccY,AccZ
1569188885742,-2.211045265197754,4.246116638183594,6.721721172332764
1569188885790,-2.369062662124634,8.431180953979492,5.984307289123535
1569188885820,-2.914940595626831,3.4847605228424072,10.178948402404785
1569188885846,-1.6412252187728882,4.705803394317627,5.366602897644043
1569188885885,-3.226186752319336,5.6634840965271,5.510255336761475
1569188885947,-3.441664934158325,3.3746273517608643,7.597999095916748
1569188885968,-2.9245173931121826,4.739322185516357,5.941211700439453
1569188886005,-0.9804255962371826,9.159018516540527,5.893327713012695
1569188886045,-3.049015760421753,6.1519012451171875,5.467159748077393
1569188886095,-3.5278561115264893,6.022614479064941,6.6594719886779785
1569188886131,-3.465606927871704,5.246892929077148,5.69700288772583
1569188886165,-3.02986216545105,4.078522682189941,5.155913352966309
1569188886224,-3.8103721141815186,4.748898983001709,4.973954200744629
1569188886249,-3.4991257190704346,3.7241806983947754,7.224503517150879
1569188886288,-4.835090160369873,5.328295707702637,5.783194065093994
1569188886340,-5.558139324188232,5.60602331161499,7.042544364929199
1569188886369,-4.356249809265137,5.337872505187988,7.617152690887451
1569188886416,-4.155137062072754,,6.803123950958252
1569188886417,,4.112041473388672,
1569188886450,,,8.316259384155273
1569188886451,-5.227739334106445,4.495113849639893,
1569188886498,-6.075286865234375,4.179079055786133,8.632294654846191
1569188886529,-2.388216257095337,3.264493942260742,9.695320129394531
1569188886591,-5.452794551849365,3.4560301303863525,6.597222805023193
1569188886615,-4.581305027008057,2.9293057918548584,7.660248279571533
1569188886662,-4.341884613037109,2.2206220626831055,7.430405139923096
1569188886692,-1.7082629203796387,4.581305027008057,8.967482566833496
1569188886732,-7.688978672027588,2.981978178024292,7.540538311004639
1569188886772,-4.466383457183838,4.432864665985107,5.242104530334473
1569188886824,,,6.295553207397461
1569188886825,-5.093664169311523,3.891774892807007,
1569188886876,,,7.248445510864258
1569188886877,-7.5884222984313965,3.7433342933654785,
1569188886902,-6.539762020111084,3.1208419799804688,7.262810707092285
1569188886949,-5.017049789428711,2.5127146244049072,8.019378662109375
1569188886975,-5.907692909240723,1.9907786846160889,7.281964302062988
1569188887024,-5.629965305328369,1.578976035118103,6.941987991333008
1569188887060,,,7.439981937408447
1569188887061,-4.657919406890869,1.1240776777267456,
1569188887094,-6.247669219970703,0.7170634269714355,7.880515098571777
1569188887322,-6.410475254058838,0.7601590156555176,7.909245491027832
1569188887442,-5.452794551849365,2.278082847595215,4.581305027008057
1569188887461,-7.3202714920043945,,6.429628849029541
1569188887462,,2.3594858646392822,
1569188887497,-5.912481307983398,1.6364368200302124,6.870162010192871
1569188887720,,,6.889315605163574
1569188887721,-5.6634840965271,1.8279730081558228,6.7696051597595215
1569188887742,-5.859808444976807,0.29568392038345337,5.792770862579346
1569188887780,-8.249221801757812,2.8143839836120605,7.114370346069336
1569188887820,-8.177395820617676,3.6140475273132324,7.487865924835205
1569188887861,-7.047332763671875,1.8040310144424438,6.199785232543945
1569188887899,,,7.32505989074707
1569188887900,-0.23822307586669922,0.29568392038345337,
1569188887941,-3.068169593811035,1.8136078119277954,7.578845500946045
1569188887982,-3.618835926055908,1.7848774194717407,6.913257598876953
1569188888021,-13.329717636108398,3.9683892726898193,3.7433342933654785
1569188888063,-5.9986724853515625,4.341884613037109,7.157465934753418
1569188888101,,,6.238092422485352
1569188888102,-9.527725219726562,2.7521347999572754,
1569188888143,-4.021061897277832,0.0035913025494664907,6.9276227951049805
1569188888182,-4.897339344024658,-0.013168109580874443,5.103240966796875
1569188888223,-6.817489147186279,-0.6883329749107361,5.141548156738281
1569188888267,-6.645106792449951,1.1192892789840698,5.677849292755127
1569188888304,-7.64109468460083,2.1535844802856445,7.372944355010986
1569188888343,-7.219715118408203,1.4688427448272705,8.29710578918457
1569188888384,-5.735310077667236,0.7601590156555176,5.582081317901611
1569188888424,-7.8278422355651855,1.9572598934173584,6.080075263977051
1569188888469,-7.358579158782959,,5.505466938018799
1569188888470,,1.291671872138977,
1569188888505,,,6.563704013824463
1569188888506,-5.620388507843018,-0.0035913025494664907,
1569188888546,-6.908469200134277,2.388216257095337,6.8557963371276855
1569188888586,,,5.7305216789245605
1569188888587,-6.764816761016846,0.5398924946784973,
1569188888627,-6.625953197479248,0.4728548228740692,6.156689643859863
1569188888672,,,6.017826080322266
1569188888673,-6.602011203765869,1.8567034006118774,
1569188888708,-7.736862659454346,1.602918028831482,5.720944881439209
1569188888748,-7.190984725952148,1.942894697189331,5.78798246383667
1569188888788,-6.956353187561035,2.009932279586792,5.443217754364014
1569188888829,-7.009025573730469,0.93254154920578,5.582081317901611
1569188888869,-7.339425086975098,1.2198457717895508,6.171054840087891
1569188888914,-9.738415718078613,2.8095955848693848,5.366602897644043
1569188888950,,,5.409698963165283
1569188888951,-6.692990779876709,0.52552729845047,
1569188888993,-4.930858612060547,1.3299790620803833,5.802347660064697
1569188889033,-6.233304023742676,,4.183867454528809
1569188889034,,0.669179379940033,
1569188889083,-6.113594055175781,0.243011474609375,6.520608425140381
1569188889115,-6.10401725769043,1.3778630495071411,7.0808515548706055
1569188889158,-9.068038940429688,2.895787000656128,5.8837504386901855
1569188889208,-7.329848289489746,1.138442873954773,5.098452568054199
1569188889231,,,5.725733280181885
1569188889232,-3.5901055335998535,-0.29568392038345337,
1569188889272,-7.727285861968994,-0.2621650993824005,8.74721622467041
1569188889313,-8.244433403015137,,6.338648796081543
1569188889314,,0.707486629486084,
1569188889353,,,6.592434406280518
1569188889354,-5.2564697265625,0.1759738177061081,
1569188889398,,,5.199008941650391
1569188889399,-8.359354972839355,0.19033902883529663,
1569188889438,,,6.458359241485596
1569188889439,-6.597222805023193,-0.07062894850969315,
1569188889475,-4.399345397949219,-1.4401123523712158,7.01860237121582
1569188889523,-8.47906494140625,-1.6124948263168335,4.72495698928833
1569188889557,-6.66904878616333,0.7936778664588928,5.898116111755371
1569188889595,-8.661025047302246,,5.151124954223633
1569188889600,,2.24935245513916,
1569188889635,-9.599552154541016,1.4496891498565674,7.061697959899902
1569188889675,-7.363367557525635,,6.5062432289123535
1569188889676,,-0.7170634269714355,
1569188889715,,,3.556586742401123
1569188889717,-4.4041337966918945,0.4728548228740692,
1569188889756,-4.217386245727539,6.8557963371276855,10.921151161193848
1569188889796,,,5.031414985656738
1569188889797,-9.427168846130371,0.7170634269714355,
1569188889837,-6.171054840087891,,7.3681559562683105
1569188889838,,0.3627215623855591,
1569188889877,-5.510255336761475,0.0802057534456253,5.266046524047852
1569188889919,-6.721721172332764,0.16160862147808075,5.874173641204834
1569188889958,,,6.218938827514648
1569188889959,-5.2899885177612305,1.5837644338607788,
1569188890000,-4.964377403259277,-2.699462413787842,2.3738510608673096
1569188890048,-11.136629104614258,-1.4879963397979736,6.439205646514893
1569188890078,,,10.878055572509766
1569188890079,-3.37941575050354,-0.15682020783424377,
1569188890119,-7.3920979499816895,-0.8224082589149475,7.1239471435546875
1569188890159,,,5.141548156738281
1569188890160,-8.92917537689209,-0.4776432514190674,
1569188890201,-7.569268703460693,3.2118215560913086,5.792770862579346
1569188890244,-5.045780181884766,-1.0905588865280151,8.469488143920898
1569188890280,-4.9164934158325195,1.8088194131851196,6.98508358001709
1569188890326,-5.974730491638184,0.46806642413139343,5.92205810546875
1569188890363,-5.768828868865967,,7.4782891273498535
1569188890364,,0.32441434264183044,
1569188890403,-6.199785232543945,1.191115379333496,7.296329498291016
1569188890444,-5.553350925445557,5.055356979370117,5.965153694152832
1569188890484,-5.850231647491455,-3.556586742401123,7.363367557525635
1569188890524,-6.439205646514893,-3.2836475372314453,5.936423301696777
1569188890562,,,4.935647010803223
1569188890563,-3.5039141178131104,1.013944387435913,
1569188890603,-5.151124954223633,1.4305355548858643,10.504559516906738
1569188890645,-11.399991035461426,-3.422511339187622,4.495113849639893
1569188890684,-5.993884086608887,,5.562927722930908
1569188890685,,0.7745242714881897,
1569188890724,,,7.396886348724365
1569188890725,-7.349001884460449,-1.9476830959320068,
1569188890768,-9.254786491394043,-2.7760767936706543,5.16549015045166
1569188890805,-8.402450561523438,-2.7521347999572754,4.710591793060303
1569188890849,,,4.978742599487305
1569188890850,-6.4200520515441895,-0.11372458189725876,
1569188890897,-9.65222454071045,-3.934870481491089,4.116829872131348
1569188890928,-5.452794551849365,0.4058171808719635,4.4041337966918945
1569188890968,,,6.204573631286621
1569188890969,-7.842207431793213,0.6883329749107361,
1569188891017,-8.335412979125977,-4.188655853271484,4.10246467590332
1569188891051,-7.808688640594482,-1.40180504322052,4.710591793060303
1569188891091,-6.534973621368408,-1.0905588865280151,4.911705017089844
1569188891128,-8.316259384155273,-3.293224334716797,4.844666957855225
1569188891171,,,4.121618270874023
1569188891172,-8.435969352722168,-4.035427093505859,
1569188891210,-8.71369743347168,-1.7178397178649902,4.997896194458008
1569188891249,-6.400898456573486,-1.2677297592163086,4.6052470207214355
1569188891290,-7.5884222984313965,-2.493561029434204,3.6379895210266113
1569188891330,-8.977059364318848,-3.1495723724365234,4.533421039581299
1569188891377,-6.113594055175781,-0.46327802538871765,4.662707805633545
1569188891413,-6.57806921005249,-1.5310919284820557,3.8295257091522217
1569188891450,-6.300341606140137,-1.6316484212875366,4.37540340423584
1569188891491,-8.560467720031738,-2.8383262157440186,4.313154220581055
1569188891531,-10.834959983825684,-5.740098476409912,4.37540340423584
1569188891576,-7.396886348724365,-1.8375498056411743,4.241328239440918
1569188891613,-6.329071998596191,-3.245340347290039,4.772840976715088
1569188891653,-7.597999095916748,-3.6284127235412598,5.309142112731934
1569188891699,-2.6180596351623535,-2.6132712364196777,4.19344425201416
1569188891732,,,5.13197135925293
1569188891733,-4.217386245727539,-1.7274165153503418,
1569188891786,-12.520478248596191,-1.8997989892959595,2.029085874557495
1569188891818,-13.042413711547852,1.578976035118103,4.025850296020508
1569188891854,-8.74721622467041,2.3786394596099854,6.166266441345215
1569188891901,-7.401674747467041,-0.5063736438751221,4.006696701049805
1569188891935,-8.349778175354004,-0.08499415963888168,4.81593656539917
1569188891978,-7.923610687255859,-0.03232172131538391,4.60045862197876
1569188892015,,,2.5749640464782715
1569188892016,-8.254010200500488,-0.5351040959358215,
1569188892056,-8.306682586669922,-0.5446808934211731,5.122394561767578
1569188892099,,,4.289212226867676
1569188892100,-8.210914611816406,-0.11372458189725876,
1569188892137,,,4.112041473388672
1569188892138,-8.378508567810059,-0.2669534981250763,
1569188892190,,,4.7153801918029785
1569188892191,-7.9427642822265625,-0.2861070930957794,
1569188892219,-7.918822288513184,,4.566939830780029
1569188892220,,-0.09935937076807022,
1569188892258,,,4.614823818206787
1569188892259,-8.033743858337402,-0.0035913025494664907,
1569188892299,-8.072051048278809,-0.25737667083740234,4.624400615692139
1569188892339,-8.043320655822754,-0.30047231912612915,4.6052470207214355
1569188892379,-7.933187484741211,-0.2190694510936737,4.681861400604248
1569188892434,-8.095993041992188,-0.09935937076807022,4.648342609405518
1569188892468,,,4.63397741317749
1569188892469,-8.124723434448242,-0.1472434103488922,
1569188892507,-7.966706275939941,,4.648342609405518
1569188892508,,-0.14245499670505524,
1569188892547,-8.076839447021484,-0.23822307586669922,4.610035419464111
1569188892581,,,4.657919406890869
1569188892582,-8.043320655822754,-0.25258827209472656,
1569188892630,-8.019378662109375,-0.1999158412218094,4.657919406890869
1569188892663,-7.9427642822265625,-0.20949265360832214,4.763264179229736
1569188892715,-7.95712947845459,-0.11372458189725876,4.590881824493408
1569188892754,-7.971494674682617,0.008379706181585789,4.653131008148193
1569188892787,-7.995436668395996,0.017956512048840523,4.653131008148193
1569188892827,,,4.638765811920166
1569188892867,-8.163030624389648,0.061052143573760986,4.667496204376221
1569188892904,-8.04810905456543,0.12330138683319092,4.586093425750732
1569188892944,,,4.839878559112549
1569188892945,-7.890091896057129,0.34835633635520935,
1569188892984,-7.851784706115723,0.34356793761253357,4.811148166656494
1569188893027,-8.000225067138672,0.02274491637945175,4.777629375457764
1569188893065,-7.794323444366455,0.20470423996448517,5.055356979370117
1569188893106,,,5.122394561767578
1569188893107,-7.875726699829102,0.13766659796237946,
1569188893150,,,5.122394561767578
1569188893151,-7.430405139923096,-0.11372458189725876,
1569188893186,,,5.13197135925293
1569188893187,-7.597999095916748,-0.152031809091568,
1569188893237,-7.535749912261963,-0.02274491637945175,5.0697221755981445
1569188893271,-7.708132266998291,-0.24779987335205078,5.328295707702637
1569188893307,-7.837419033050537,-0.2861070930957794,5.07451057434082
1569188893348,-7.7847466468811035,-0.2190694510936737,5.103240966796875
1569188893388,-7.813477039337158,0.03232172131538391,4.973954200744629
1569188893434,,,5.079298973083496
1569188893435,-7.880515098571777,-0.03711012750864029,
1569188893470,-7.7655930519104,-0.3627215623855591,5.13197135925293
1569188893509,,,5.088875770568848
1569188893510,-7.660248279571533,-0.3770867586135864,
1569188893557,-7.64109468460083,,5.0266265869140625
1569188893558,,-0.34356793761253357,
