timestamp,value
1489047990276,-1.1480196714401245
1489047990316,-1.095347285270691
1489047990356,-1.1480196714401245
1489047990396,-1.1767501831054688
1489047990437,-1.1815385818481445
1489047990480,-1.157596468925476
1489047990518,-1.157596468925476
1489047990559,-1.1432312726974487
1489047990597,-1.1528080701828003
1489047990637,-1.1240776777267456
1489047990678,-1.1480196714401245
1489047990718,-1.1623848676681519
1489047990759,-1.1432312726974487
1489047990798,-1.1432312726974487
1489047990838,-1.1336544752120972
1489047990879,-1.1623848676681519
1489047990920,-1.1336544752120972
1489047990960,-1.1528080701828003
1489047991000,-1.0761936902999878
1489047991042,-1.2054805755615234
1489047991082,-1.157596468925476
1489047991124,-1.1240776777267456
1489047991161,-1.1192892789840698
1489047991202,-1.1863269805908203
1489047991242,-1.1480196714401245
1489047991282,-1.114500880241394
1489047991323,-1.157596468925476
1489047991363,-1.1192892789840698
1489047991402,-1.1288660764694214
1489047991443,-1.1192892789840698
1489047991483,-1.1480196714401245
1489047991523,-1.157596468925476
1489047991564,-1.1480196714401245
1489047991606,-1.1432312726974487
1489047991644,-1.1336544752120972
1489047991683,-1.1671733856201172
1489047991724,-1.157596468925476
1489047991765,-1.1480196714401245
1489047991805,-1.1049240827560425
1489047991845,-1.1863269805908203
1489047991890,-1.157596468925476
1489047991933,-1.1959037780761719
1489047991966,-1.157596468925476
1489047992006,-1.171961784362793
1489047992047,-1.1671733856201172
1489047992091,-1.1815385818481445
1489047992128,-1.1480196714401245
1489047992168,-1.1480196714401245
1489047992208,-1.171961784362793
1489047992254,-1.1432312726974487
1489047992290,-1.1480196714401245
1489047992329,-1.1671733856201172
1489047992370,-1.138442873954773
1489047992409,-1.1623848676681519
1489047992449,-1.1863269805908203
1489047992504,-1.1767501831054688
1489047992535,-1.157596468925476
1489047992570,-1.0666168928146362
1489047992611,-1.191115379333496
1489047992650,-1.2054805755615234
1489047992694,-1.1528080701828003
1489047992731,-1.1528080701828003
1489047992778,-1.171961784362793
1489047992812,-1.1623848676681519
1489047992852,-1.191115379333496
1489047992893,-1.191115379333496
1489047992935,-1.1336544752120972
1489047992974,-1.1432312726974487
1489047993015,-1.157596468925476
1489047993054,-1.1240776777267456
1489047993097,-1.1288660764694214
1489047993133,-1.1767501831054688
1489047993175,-1.1240776777267456
1489047993215,-1.138442873954773
1489047993255,-1.1815385818481445
1489047993295,-1.1671733856201172
1489047993341,-1.1671733856201172
1489047993378,-1.1240776777267456
1489047993416,-1.1815385818481445
1489047993456,-1.1815385818481445
1489047993496,-1.1480196714401245
1489047993537,-1.1240776777267456
1489047993577,-1.1815385818481445
1489047993624,-1.2054805755615234
1489047993659,-1.1623848676681519
1489047993697,-1.1671733856201172
1489047993739,-1.1623848676681519
1489047993778,-1.157596468925476
1489047993819,-1.1336544752120972
1489047993860,-1.2006921768188477
1489047993900,-1.191115379333496
1489047993946,-1.1767501831054688
1489047993983,-1.1623848676681519
1489047994019,-1.191115379333496
1489047994061,-1.1959037780761719
1489047994101,-1.1528080701828003
1489047994141,-1.1432312726974487
1489047994181,-1.1480196714401245
1489047994228,-1.2006921768188477
1489047994261,-1.157596468925476
1489047994302,-1.2054805755615234
1489047994342,-1.1671733856201172
1489047994384,-1.1336544752120972
1489047994423,-1.1959037780761719
1489047994463,-1.171961784362793
1489047994503,-1.1623848676681519
1489047994544,-1.1671733856201172
1489047994584,-1.1863269805908203
1489047994625,-1.191115379333496
1489047994665,-1.1623848676681519
1489047994711,-1.1863269805908203
1489047994751,-1.1623848676681519
1489047994785,-1.1767501831054688
1489047994825,-1.191115379333496
1489047994866,-1.2054805755615234
1489047994908,-1.191115379333496
1489047994946,-1.1767501831054688
1489047994991,-1.1815385818481445
1489047995040,-1.2198457717895508
1489047995078,-1.2054805755615234
1489047995109,-1.2006921768188477
1489047995147,-1.1815385818481445
1489047995189,-1.2054805755615234
1489047995229,-1.2054805755615234
1489047995269,-1.2102689743041992
1489047995308,-1.191115379333496
1489047995349,-1.2006921768188477
1489047995391,-1.1815385818481445
1489047995430,-1.1863269805908203
1489047995470,-1.191115379333496
1489047995511,-1.2054805755615234
1489047995551,-1.191115379333496
1489047995597,-1.1767501831054688
1489047995630,-1.2006921768188477
1489047995671,-1.2102689743041992
1489047995711,-1.1623848676681519
1489047995751,-1.1288660764694214
1489047995791,-1.2054805755615234
1489047995832,-1.2102689743041992
1489047995872,-1.1959037780761719
1489047995912,-1.191115379333496
1489047995953,-1.1863269805908203
1489047995994,-1.2054805755615234
1489047996034,-1.1959037780761719
1489047996075,-1.2054805755615234
1489047996119,-1.1767501831054688
1489047996163,-1.1959037780761719
1489047996194,-1.1623848676681519
1489047996235,-1.171961784362793
1489047996275,-1.1623848676681519
1489047996316,-1.171961784362793
1489047996356,-1.1288660764694214
1489047996400,-1.171961784362793
1489047996435,-1.2054805755615234
1489047996478,-1.1863269805908203
1489047996516,-1.1767501831054688
1489047996557,-1.1671733856201172
1489047996597,-1.2246341705322266
1489047996637,-1.1815385818481445
1489047996678,-1.1767501831054688
1489047996718,-1.1863269805908203
1489047996758,-1.2054805755615234
1489047996798,-1.2006921768188477
1489047996838,-1.1863269805908203
1489047996879,-1.1959037780761719
1489047996920,-1.1863269805908203
1489047996965,-1.1815385818481445
1489047997001,-1.1528080701828003
1489047997042,-1.171961784362793
1489047997080,-1.2054805755615234
1489047997121,-1.2054805755615234
1489047997161,-1.1671733856201172
1489047997202,-1.1623848676681519
1489047997242,-1.2006921768188477
1489047997283,-1.1959037780761719
1489047997322,-1.1767501831054688
1489047997362,-1.1288660764694214
1489047997402,-1.2246341705322266
1489047997442,-1.191115379333496
1489047997484,-1.138442873954773
1489047997523,-1.1767501831054688
1489047997563,-1.191115379333496
1489047997607,-1.1863269805908203
1489047997646,-1.1623848676681519
1489047997685,-1.1959037780761719
1489047997725,-1.1432312726974487
1489047997764,-1.1623848676681519
1489047997807,-1.1240776777267456
1489047997852,-1.1671733856201172
1489047997890,-1.1815385818481445
1489047997925,-1.1671733856201172
1489047997966,-1.1671733856201172
1489047998006,-1.1767501831054688
1489047998047,-1.1671733856201172
1489047998089,-1.191115379333496
1489047998126,-1.191115379333496
1489047998167,-1.1767501831054688
1489047998208,-1.138442873954773
1489047998248,-1.2198457717895508
1489047998288,-1.1815385818481445
1489047998328,-1.1863269805908203
1489047998369,-1.215057373046875
1489047998409,-1.2054805755615234
1489047998449,-1.1863269805908203
1489047998489,-1.2246341705322266
1489047998529,-1.2006921768188477
1489047998570,-1.215057373046875
1489047998612,-1.2006921768188477
1489047998650,-1.191115379333496
1489047998690,-1.1767501831054688
1489047998731,-1.191115379333496
1489047998771,-1.2006921768188477
1489047998815,-1.1959037780761719
1489047998852,-1.1959037780761719
1489047998893,-1.2102689743041992
1489047998934,-1.191115379333496
1489047998979,-1.1623848676681519
1489047999013,-1.1863269805908203
1489047999053,-1.2533645629882813
1489047999093,-1.1623848676681519
1489047999134,-1.171961784362793
1489047999173,-1.2054805755615234
1489047999219,-1.2198457717895508
1489047999261,-1.2054805755615234
1489047999295,-1.2102689743041992
1489047999334,-1.1959037780761719
1489047999376,-1.2054805755615234
1489047999416,-1.1959037780761719
1489047999461,-1.1863269805908203
1489047999497,-1.1863269805908203
1489047999541,-1.191115379333496
1489047999580,-1.1671733856201172
1489047999617,-1.1671733856201172
1489047999657,-1.171961784362793
1489047999697,-1.2246341705322266
1489047999738,-1.1959037780761719
1489047999780,-1.1863269805908203
1489047999818,-1.1959037780761719
1489047999862,-1.2294225692749023
1489047999898,-1.1863269805908203
1489047999939,-1.2006921768188477
1489047999979,-1.215057373046875
1489048000020,-1.2102689743041992
1489048000060,-1.1959037780761719
1489048000102,-1.215057373046875
1489048000144,-1.215057373046875
1489048000180,-1.1959037780761719
1489048000221,-1.171961784362793
1489048000262,-1.191115379333496
1489048000302,-1.2006921768188477
1489048000342,-1.1959037780761719
1489048000382,-1.171961784362793
1489048000423,-1.1767501831054688
1489048000462,-1.1863269805908203
1489048000502,-1.2006921768188477
1489048000543,-1.2054805755615234
1489048000583,-1.1959037780761719
1489048000623,-1.1815385818481445
1489048000670,-1.2054805755615234
1489048000703,-1.2198457717895508
1489048000744,-1.1815385818481445
1489048000786,-1.1863269805908203
1489048000825,-1.2006921768188477
1489048000865,-1.191115379333496
1489048000910,-1.191115379333496
1489048000945,-1.2102689743041992
1489048000991,-1.2102689743041992
1489048001025,-1.1671733856201172
1489048001066,-1.1959037780761719
1489048001106,-1.2054805755615234
1489048001148,-1.2054805755615234
1489048001188,-1.2006921768188477
1489048001230,-1.1767501831054688
1489048001277,-1.2102689743041992
1489048001309,-1.2054805755615234
1489048001348,-1.215057373046875
1489048001388,-1.2054805755615234
1489048001428,-1.2054805755615234
1489048001469,-1.2102689743041992
1489048001509,-1.2198457717895508
1489048001552,-1.215057373046875
1489048001589,-1.2198457717895508
1489048001631,-1.2006921768188477
1489048001670,-1.215057373046875
1489048001715,-1.2246341705322266
1489048001751,-1.2246341705322266
1489048001791,-1.2006921768188477
1489048001831,-1.2102689743041992
1489048001871,-1.2198457717895508
1489048001912,-1.2006921768188477
1489048001953,-1.1815385818481445
1489048001993,-1.215057373046875
1489048002037,-1.2198457717895508
1489048002078,-1.191115379333496
1489048002118,-1.1959037780761719
1489048002154,-1.2198457717895508
1489048002194,-1.2054805755615234
1489048002238,-1.191115379333496
1489048002275,-1.1863269805908203
1489048002322,-1.215057373046875
1489048002356,-1.2006921768188477
1489048002399,-1.191115379333496
1489048002435,-1.2198457717895508
1489048002475,-1.215057373046875
1489048002516,-1.2246341705322266
1489048002558,-1.215057373046875
1489048002597,-1.1815385818481445
1489048002643,-1.191115379333496
1489048002679,-1.191115379333496
1489048002717,-1.1528080701828003
1489048002757,-1.1815385818481445
1489048002797,-1.191115379333496
1489048002838,-1.1863269805908203
1489048002880,-1.1815385818481445
1489048002922,-1.171961784362793
1489048002966,-1.2006921768188477
1489048003006,-1.1959037780761719
1489048003039,-1.1863269805908203
1489048003080,-1.1815385818481445
1489048003120,-1.2246341705322266
1489048003164,-1.2246341705322266
1489048003202,-1.1528080701828003
1489048003251,-1.2006921768188477
1489048003279,-1.2246341705322266
1489048003320,-1.215057373046875
1489048003360,-1.1959037780761719
1489048003401,-1.2102689743041992
1489048003441,-1.2102689743041992
1489048003495,-1.171961784362793
1489048003525,-1.1959037780761719
1489048003562,-1.1480196714401245
1489048003602,-1.1623848676681519
1489048003643,-1.2006921768188477
1489048003683,-1.1863269805908203
1489048003723,-1.679532527923584
1489048003771,-1.3682862520217896
1489048003805,-1.4113819599151611
1489048003844,-1.0091559886932373
1489048003884,-1.1959037780761719
1489048003926,-1.6316484212875366
1489048003966,-1.5981296300888062
1489048004008,-1.6268600225448608
1489048004048,-1.2629413604736328
1489048004090,-1.1863269805908203
1489048004125,-1.622071623802185
1489048004166,-0.645237386226654
1489048004211,-0.9038111567497253
1489048004246,-0.41539400815963745
1489048004288,-1.578976035118103
1489048004334,-1.1097124814987183
1489048004372,-0.7601590156555176
1489048004407,-0.99479079246521
1489048004448,-1.1192892789840698
1489048004488,-1.3012486696243286
1489048004532,-1.0809820890426636
1489048004569,-0.9469067454338074
1489048004615,-0.8559271097183228
1489048004649,-0.8319851160049438
1489048004689,-1.0570400953292847
1489048004733,-1.3395558595657349
1489048004771,-1.5550340414047241
1489048004811,-1.1049240827560425
1489048004852,-1.2533645629882813
1489048004890,-1.382651448249817
1489048004932,-1.6316484212875366
1489048004971,-2.8335378170013428
1489048005011,-1.679532527923584
1489048005053,-1.7848774194717407
1489048005093,-1.8327614068984985
1489048005133,-2.0386626720428467
1489048005180,-1.8854337930679321
1489048005213,-1.9381062984466553
1489048005259,-2.029085874557495
1489048005294,-1.6843209266662598
1489048005334,-1.8950105905532837
1489048005375,-2.0003554821014404
1489048005415,-1.765723705291748
1489048005454,-1.3395558595657349
1489048005495,-1.3634978532791138
1489048005536,-1.6651673316955566
1489048005577,-1.3730746507644653
1489048005615,-1.3108254671096802
1489048005657,-1.1432312726974487
1489048005699,-0.8224082589149475
1489048005737,0.4776432514190674
1489048005780,1.0522516965866089
1489048005817,0.9516952037811279
1489048005857,0.28131869435310364
1489048005897,0.2621650993824005
1489048005938,0.5542576909065247
1489048005980,0.645237386226654
1489048006018,0.8367735147476196
1489048006059,0.9756371974945068
1489048006099,0.8942343592643738
1489048006140,1.047463297843933
1489048006179,0.9852139949798584
1489048006220,0.8846575021743774
1489048006260,0.5781996846199036
1489048006301,0.19033902883529663
1489048006347,0.14245499670505524
1489048006381,0.4776432514190674
1489048006421,0.7841010689735413
1489048006461,0.8319851160049438
1489048006501,0.3579331636428833
1489048006542,0.4058171808719635
1489048006582,0.46327802538871765
1489048006623,0.5015852451324463
1489048006662,0.4728548228740692
1489048006704,0.750582218170166
1489048006743,0.788889467716217
1489048006784,0.6979097723960876
1489048006826,0.3531447649002075
1489048006864,0.3627215623855591
1489048006904,0.5398924946784973
1489048006945,0.669179379940033
1489048006985,0.5638344883918762
1489048007025,0.4345476031303406
1489048007067,0.5494692921638489
1489048007107,0.5925649404525757
1489048007153,0.4920084476470947
1489048007187,0.39624038338661194
1489048007230,0.44412440061569214
1489048007266,0.52552729845047
1489048007307,0.5063736438751221
1489048007347,0.5111620426177979
1489048007387,0.4345476031303406
1489048007434,0.3866635859012604
1489048007474,0.42018240690231323
1489048007515,0.48722004890441895
1489048007551,0.42018240690231323
1489048007590,0.3292027413845062
1489048007630,0.46327802538871765
1489048007672,0.5063736438751221
1489048007710,0.2861070930957794
1489048007754,0.30047231912612915
1489048007790,0.3818751573562622
1489048007830,0.3818751573562622
1489048007871,0.30526071786880493
1489048007913,0.30047231912612915
1489048007955,0.30526071786880493
1489048007996,0.16639702022075653
1489048008036,0.13287819921970367
1489048008072,0.12330138683319092
1489048008113,0.3100491166114807
1489048008153,0.28131869435310364
1489048008194,0.1280897855758667
1489048008233,0.1041477769613266
1489048008273,0.23343466222286224
1489048008314,0.22864626348018646
1489048008354,0.16639702022075653
1489048008395,0.10893617570400238
1489048008435,0.20949265360832214
1489048008475,0.19033902883529663
1489048008520,0.152031809091568
1489048008566,0.1280897855758667
1489048008595,0.14245499670505524
1489048008636,0.2717418968677521
1489048008680,0.1711854189634323
1489048008717,0.16160862147808075
1489048008763,0.2190694510936737
1489048008797,0.1280897855758667
1489048008837,0.152031809091568
1489048008879,0.20949265360832214
1489048008918,0.21428105235099792
1489048008957,0.061052143573760986
1489048008997,0.1280897855758667
1489048009038,0.1472434103488922
1489048009078,0.18555063009262085
1489048009119,0.15682020783424377
1489048009159,0.09935937076807022
1489048009202,0.1759738177061081
1489048009241,0.12330138683319092
1489048009281,0.09457096457481384
1489048009322,0.13766659796237946
1489048009362,0.1472434103488922
1489048009401,0.07062894850969315
1489048009441,0.12330138683319092
1489048009481,0.16160862147808075
1489048009521,0.1280897855758667
1489048009562,0.061052143573760986
1489048009602,0.1951274424791336
1489048009642,0.19033902883529663
1489048009683,0.07541735470294952
1489048009726,0.13287819921970367
1489048009763,0.18555063009262085
1489048009803,0.06584054976701736
1489048009844,0.11372458189725876
1489048009884,0.15682020783424377
1489048009925,0.08978256583213806
1489048009971,0.08978256583213806
1489048010005,0.13287819921970367
1489048010046,0.09935937076807022
1489048010085,0.1280897855758667
1489048010126,0.1711854189634323
1489048010165,0.09457096457481384
1489048010209,0.1280897855758667
1489048010246,0.18555063009262085
1489048010286,0.1041477769613266
1489048010327,0.07541735470294952
1489048010367,0.1711854189634323
1489048010408,0.12330138683319092
1489048010449,0.06584054976701736
1489048010489,0.13766659796237946
1489048010534,0.08978256583213806
1489048010568,0.09457096457481384
1489048010608,0.13287819921970367
1489048010649,0.1041477769613266
1489048010690,0.0802057534456253
1489048010730,0.15682020783424377
1489048010770,0.09457096457481384
1489048010817,0.09457096457481384
1489048010852,0.09457096457481384
1489048010891,0.11851298063993454
1489048010931,0.11372458189725876
1489048010973,0.13766659796237946
1489048011012,0.1472434103488922
1489048011053,0.12330138683319092
1489048011098,0.07541735470294952
1489048011132,0.18076223134994507
1489048011173,0.13287819921970367
1489048011213,0.1041477769613266
1489048011254,0.10893617570400238
1489048011294,0.16639702022075653
1489048011338,0.1041477769613266
1489048011389,0.08978256583213806
1489048011415,0.1951274424791336
1489048011454,0.1280897855758667
1489048011494,0.03232172131538391
1489048011535,0.1280897855758667
1489048011575,0.1999158412218094
1489048011618,0.02274491637945175
1489048011660,0.05147533491253853
1489048011695,0.23343466222286224
1489048011736,0.152031809091568
1489048011776,0.03232172131538391
1489048011817,0.19033902883529663
1489048011858,0.1472434103488922
1489048011900,0.09935937076807022
1489048011937,0.0802057534456253
1489048011981,0.16160862147808075
1489048012018,0.0802057534456253
1489048012058,0.07062894850969315
1489048012102,0.03232172131538391
1489048012139,0.07541735470294952
1489048012179,0.09935937076807022
1489048012219,0.008379706181585789
1489048012259,0.11851298063993454
1489048012301,0.061052143573760986
1489048012341,0.03232172131538391
1489048012381,0.0802057534456253
1489048012422,0.05147533491253853
1489048012462,0.07062894850969315
1489048012507,0.04668693244457245
1489048012541,0.0802057534456253
1489048012582,0.08978256583213806
1489048012623,0.04189852997660637
1489048012662,0.07062894850969315
1489048012703,0.08499415963888168
1489048012744,0.03232172131538391
1489048012789,0.0802057534456253
1489048012823,0.09457096457481384
1489048012863,0.0
1489048012904,0.07062894850969315
1489048012946,0.07062894850969315
1489048012984,0.03711012750864029
1489048013024,0.05626374110579491
1489048013075,0.08499415963888168
1489048013113,0.05626374110579491
1489048013150,0.04668693244457245
1489048013185,0.06584054976701736
1489048013226,0.04668693244457245
1489048013266,0.08978256583213806
1489048013306,0.04668693244457245
1489048013353,0.09935937076807022
1489048013390,-0.0035913025494664907
1489048013428,0.1472434103488922
1489048013467,0.13287819921970367
1489048013508,0.0
1489048013553,0.04189852997660637
1489048013588,0.12330138683319092
1489048013628,0.0
1489048013668,0.05626374110579491
1489048013709,0.12330138683319092
1489048013750,0.06584054976701736
1489048013790,0.03232172131538391
1489048013831,0.08978256583213806
1489048013873,0.09457096457481384
1489048013910,0.008379706181585789
1489048013954,0.04668693244457245
1489048013993,0.12330138683319092
1489048014031,0.0035913025494664907
1489048014076,0.02274491637945175
1489048014113,0.11851298063993454
1489048014153,0.04668693244457245
1489048014198,0.06584054976701736
1489048014241,0.09935937076807022
1489048014272,0.13287819921970367
1489048014313,0.07541735470294952
1489048014353,0.04189852997660637
1489048014396,0.09457096457481384
1489048014439,0.1472434103488922
1489048014481,0.05147533491253853
1489048014515,0.013168109580874443
1489048014554,0.1280897855758667
1489048014598,0.09457096457481384
1489048014636,0.013168109580874443
1489048014676,0.07541735470294952
1489048014721,0.10893617570400238
1489048014764,0.03232172131538391
1489048014797,0.02753331884741783
1489048014836,0.11851298063993454
1489048014877,0.05626374110579491
1489048014920,0.013168109580874443
1489048014958,0.008379706181585789
1489048015003,0.09457096457481384
