timestamp,value
1489047978848,9.125499725341797
1489047978849,9.101557731628418
1489047978900,8.9866361618042
1489047978919,9.015366554260254
1489047978962,9.192537307739258
1489047979013,9.17817211151123
1489047979042,9.249998092651367
1489047979081,9.149441719055176
1489047979132,9.063250541687012
1489047979165,9.130288124084473
1489047979216,9.187748908996582
1489047979250,9.273940086364746
1489047979291,9.091980934143066
1489047979334,9.163806915283203
1489047979368,9.05367374420166
1489047979403,8.92917537689209
1489047979443,8.948328971862793
1489047979484,8.905233383178711
1489047979524,9.106346130371094
1489047979568,9.11113452911377
1489047979605,9.206902503967285
1489047979644,9.168595314025879
1489047979685,9.436745643615723
1489047979725,9.403226852416992
1489047979765,9.20211410522461
1489047979817,9.063250541687012
1489047979851,9.068038940429688
1489047979886,9.130288124084473
1489047979926,9.26915168762207
1489047979967,9.187748908996582
1489047980008,8.96269416809082
1489047980047,8.914810180664063
1489047980088,8.948328971862793
1489047980128,9.1446533203125
1489047980168,9.336189270019531
1489047980208,9.082404136657715
1489047980249,9.001001358032227
1489047980290,9.192537307739258
1489047980332,9.17817211151123
1489047980370,9.307458877563477
1489047980410,9.135076522827148
1489047980452,9.091980934143066
1489047980490,9.024943351745605
1489047980539,9.063250541687012
1489047980571,9.034520149230957
1489047980611,9.173383712768555
1489047980651,9.101557731628418
1489047980693,9.135076522827148
1489047980732,9.05367374420166
1489047980772,9.077615737915039
1489047980813,9.044096946716309
1489047980853,9.068038940429688
1489047980893,9.024943351745605
1489047980933,9.139864921569824
1489047980984,9.149441719055176
1489047981014,9.120711326599121
1489047981058,9.1446533203125
1489047981095,9.163806915283203
1489047981135,9.08719253540039
1489047981176,9.082404136657715
1489047981222,9.068038940429688
1489047981268,9.05367374420166
1489047981295,9.154230117797852
1489047981337,9.182960510253906
1489047981377,9.159018516540527
1489047981418,9.163806915283203
1489047981458,9.139864921569824
1489047981497,9.034520149230957
1489047981542,8.99621295928955
1489047981580,9.101557731628418
1489047981619,9.044096946716309
1489047981659,9.096769332885742
1489047981698,9.034520149230957
1489047981740,9.115922927856445
1489047981779,9.163806915283203
1489047981819,9.187748908996582
1489047981859,9.149441719055176
1489047981900,9.135076522827148
1489047981941,9.077615737915039
1489047981981,9.05367374420166
1489047982020,9.125499725341797
1489047982061,9.163806915283203
1489047982101,9.082404136657715
1489047982142,9.05367374420166
1489047982182,9.048885345458984
1489047982223,9.058462142944336
1489047982263,9.072827339172363
1489047982303,9.11113452911377
1489047982344,9.072827339172363
1489047982389,9.115922927856445
1489047982423,9.115922927856445
1489047982464,9.091980934143066
1489047982504,9.139864921569824
1489047982544,9.139864921569824
1489047982585,9.101557731628418
1489047982625,9.096769332885742
1489047982666,9.039308547973633
1489047982705,9.005789756774902
1489047982745,9.068038940429688
1489047982786,9.120711326599121
1489047982826,9.17817211151123
1489047982866,9.139864921569824
1489047982907,9.077615737915039
1489047982947,9.039308547973633
1489047982987,9.077615737915039
1489047983031,9.08719253540039
1489047983068,9.039308547973633
1489047983109,9.039308547973633
1489047983149,9.08719253540039
1489047983189,9.096769332885742
1489047983229,9.106346130371094
1489047983269,9.139864921569824
1489047983310,9.192537307739258
1489047983350,9.072827339172363
1489047983391,9.106346130371094
1489047983432,9.05367374420166
1489047983470,9.08719253540039
1489047983510,9.106346130371094
1489047983552,9.072827339172363
1489047983591,9.096769332885742
1489047983631,9.125499725341797
1489047983673,9.08719253540039
1489047983712,9.106346130371094
1489047983767,9.115922927856445
1489047983795,9.082404136657715
1489047983833,9.05367374420166
1489047983874,9.077615737915039
1489047983914,9.08719253540039
1489047983954,9.034520149230957
1489047983994,9.029731750488281
1489047984034,9.163806915283203
1489047984075,9.192537307739258
1489047984114,9.077615737915039
1489047984155,9.130288124084473
1489047984195,9.068038940429688
1489047984236,9.130288124084473
1489047984276,9.115922927856445
1489047984321,9.072827339172363
1489047984361,9.120711326599121
1489047984396,9.077615737915039
1489047984437,9.039308547973633
1489047984477,9.068038940429688
1489047984518,9.063250541687012
1489047984558,9.077615737915039
1489047984598,9.11113452911377
1489047984641,9.130288124084473
1489047984678,9.149441719055176
1489047984719,9.068038940429688
1489047984759,9.101557731628418
1489047984800,9.063250541687012
1489047984839,9.154230117797852
1489047984880,9.058462142944336
1489047984921,9.039308547973633
1489047984960,9.082404136657715
1489047985003,9.11113452911377
1489047985041,9.130288124084473
1489047985082,9.096769332885742
1489047985122,9.130288124084473
1489047985161,9.106346130371094
1489047985202,9.08719253540039
1489047985242,9.058462142944336
1489047985282,9.106346130371094
1489047985323,9.106346130371094
1489047985363,9.120711326599121
1489047985403,9.029731750488281
1489047985443,9.135076522827148
1489047985483,9.082404136657715
1489047985527,9.115922927856445
1489047985564,9.091980934143066
1489047985605,9.130288124084473
1489047985645,9.091980934143066
1489047985686,9.120711326599121
1489047985725,9.08719253540039
1489047985770,9.125499725341797
1489047985805,9.154230117797852
1489047985848,9.139864921569824
1489047985886,9.08719253540039
1489047985927,9.120711326599121
1489047985967,9.029731750488281
1489047986007,8.99621295928955
1489047986048,9.063250541687012
1489047986088,9.091980934143066
1489047986128,9.077615737915039
1489047986168,9.11113452911377
1489047986208,9.1446533203125
1489047986249,9.173383712768555
1489047986291,9.11113452911377
1489047986341,9.077615737915039
1489047986370,9.101557731628418
1489047986410,9.17817211151123
1489047986450,9.034520149230957
1489047986491,9.135076522827148
1489047986531,9.063250541687012
1489047986570,9.115922927856445
1489047986611,9.135076522827148
1489047986651,9.139864921569824
1489047986691,9.154230117797852
1489047986733,9.068038940429688
1489047986772,9.058462142944336
1489047986812,9.077615737915039
1489047986852,9.063250541687012
1489047986892,9.106346130371094
1489047986933,9.11113452911377
1489047986975,9.106346130371094
1489047987013,9.125499725341797
1489047987054,9.173383712768555
1489047987095,9.058462142944336
1489047987134,9.058462142944336
1489047987174,9.106346130371094
1489047987215,9.17817211151123
1489047987255,9.091980934143066
1489047987297,9.139864921569824
1489047987336,9.063250541687012
1489047987376,9.08719253540039
1489047987416,9.091980934143066
1489047987457,9.091980934143066
1489047987498,9.130288124084473
1489047987537,9.096769332885742
1489047987578,9.096769332885742
1489047987619,9.048885345458984
1489047987657,9.096769332885742
1489047987698,9.120711326599121
1489047987741,9.091980934143066
1489047987779,9.072827339172363
1489047987819,9.058462142944336
1489047987859,9.221267700195313
1489047987899,9.091980934143066
1489047987940,9.058462142944336
1489047987980,9.120711326599121
1489047988021,9.130288124084473
1489047988060,9.096769332885742
1489047988101,9.068038940429688
1489047988141,9.024943351745605
1489047988181,9.096769332885742
1489047988223,9.082404136657715
1489047988261,9.20211410522461
1489047988302,9.135076522827148
1489047988344,9.130288124084473
1489047988382,9.115922927856445
1489047988423,9.058462142944336
1489047988463,9.048885345458984
1489047988503,9.077615737915039
1489047988554,9.068038940429688
1489047988586,9.091980934143066
1489047988624,9.068038940429688
1489047988664,9.197325706481934
1489047988704,9.115922927856445
1489047988750,9.11113452911377
1489047988785,9.072827339172363
1489047988825,9.096769332885742
1489047988867,9.11113452911377
1489047988906,9.120711326599121
1489047988946,9.120711326599121
1489047988986,9.11113452911377
1489047989026,9.068038940429688
1489047989067,9.11113452911377
1489047989107,9.063250541687012
1489047989147,9.072827339172363
1489047989188,9.091980934143066
1489047989228,9.072827339172363
1489047989270,9.135076522827148
1489047989308,9.115922927856445
1489047989349,9.106346130371094
1489047989389,9.08719253540039
1489047989429,9.091980934143066
1489047989469,9.139864921569824
1489047989509,9.072827339172363
1489047989550,9.096769332885742
1489047989591,9.120711326599121
1489047989630,9.182960510253906
1489047989670,9.091980934143066
1489047989711,9.11113452911377
1489047989751,9.034520149230957
1489047989792,9.058462142944336
1489047989832,9.101557731628418
1489047989872,9.11113452911377
1489047989912,9.115922927856445
1489047989952,9.115922927856445
1489047990003,9.058462142944336
1489047990033,9.048885345458984
1489047990073,9.08719253540039
1489047990113,9.106346130371094
1489047990153,9.077615737915039
1489047990194,9.082404136657715
1489047990234,9.101557731628418
1489047990276,9.130288124084473
1489047990315,9.015366554260254
1489047990355,9.077615737915039
1489047990395,9.120711326599121
1489047990436,9.154230117797852
1489047990477,9.077615737915039
1489047990518,9.101557731628418
1489047990559,9.106346130371094
1489047990597,9.096769332885742
1489047990637,9.091980934143066
1489047990678,9.068038940429688
1489047990718,9.096769332885742
1489047990758,9.115922927856445
1489047990798,9.101557731628418
1489047990838,9.029731750488281
1489047990878,9.058462142944336
1489047990920,9.058462142944336
1489047990959,9.120711326599121
1489047991000,9.039308547973633
1489047991042,9.206902503967285
1489047991082,9.130288124084473
1489047991124,9.082404136657715
1489047991161,9.063250541687012
1489047991201,9.168595314025879
1489047991241,9.130288124084473
1489047991282,9.039308547973633
1489047991322,9.068038940429688
1489047991362,9.05367374420166
1489047991402,9.096769332885742
1489047991442,9.101557731628418
