timestamp,value
1489047978849,1.3491326570510864
1489047978900,1.3970166444778442
1489047978919,1.478419542312622
1489047978962,1.4688427448272705
1489047979013,1.3634978532791138
1489047979042,1.3060370683670044
1489047979081,1.282094955444336
1489047979132,1.3778630495071411
1489047979165,1.40180504322052
1489047979217,1.40180504322052
1489047979250,1.171961784362793
1489047979291,1.40180504322052
1489047979334,1.2437877655029297
1489047979368,1.1480196714401245
1489047979403,1.2006921768188477
1489047979443,1.1001356840133667
1489047979484,1.2533645629882813
1489047979524,1.291671872138977
1489047979568,1.6364368200302124
1489047979606,1.7178397178649902
1489047979645,1.7417817115783691
1489047979686,1.6172832250595093
1489047979725,1.291671872138977
1489047979768,1.1623848676681519
1489047979817,1.1288660764694214
1489047979851,0.9085995554924011
1489047979887,1.2054805755615234
1489047979928,1.2246341705322266
1489047979967,1.0187327861785889
1489047980008,0.970848798751831
1489047980048,1.0570400953292847
1489047980088,1.2533645629882813
1489047980128,1.40180504322052
1489047980168,1.2198457717895508
1489047980208,1.2054805755615234
1489047980249,1.4496891498565674
1489047980290,1.3395558595657349
1489047980333,1.1959037780761719
1489047980370,1.3204022645950317
1489047980410,1.2437877655029297
1489047980453,1.3922282457351685
1489047980491,1.3778630495071411
1489047980542,1.4496891498565674
1489047980571,1.4927847385406494
1489047980612,1.4832079410552979
1489047980652,1.578976035118103
1489047980693,1.5454572439193726
1489047980733,1.478419542312622
1489047980773,1.4688427448272705
1489047980813,1.2677297592163086
1489047980854,1.5454572439193726
1489047980898,1.4879963397979736
1489047980940,1.4496891498565674
1489047980985,1.602918028831482
1489047981014,1.5454572439193726
1489047981058,1.4688427448272705
1489047981095,1.6172832250595093
1489047981136,1.6077064275741577
1489047981181,1.5071499347686768
1489047981222,1.4832079410552979
1489047981269,1.5119383335113525
1489047981296,1.358709454536438
1489047981337,1.4449007511138916
1489047981377,1.4257471561431885
1489047981418,1.4305355548858643
1489047981458,1.4544775485992432
1489047981497,1.4640543460845947
1489047981544,1.4640543460845947
1489047981580,1.2868833541870117
1489047981619,1.4544775485992432
1489047981659,1.40180504322052
1489047981699,1.4544775485992432
1489047981740,1.5119383335113525
1489047981779,1.4257471561431885
1489047981820,1.5071499347686768
1489047981860,1.4832079410552979
1489047981900,1.4640543460845947
1489047981941,1.382651448249817
1489047981981,1.4449007511138916
1489047982021,1.4113819599151611
1489047982061,1.4113819599151611
1489047982101,1.5071499347686768
1489047982142,1.4736311435699463
1489047982183,1.478419542312622
1489047982223,1.4449007511138916
1489047982264,1.43532395362854
1489047982304,1.4544775485992432
1489047982344,1.4209587574005127
1489047982390,1.43532395362854
1489047982423,1.4688427448272705
1489047982464,1.4975731372833252
1489047982504,1.5071499347686768
1489047982545,1.5263035297393799
1489047982585,1.43532395362854
1489047982632,1.4496891498565674
1489047982668,1.3539210557937622
1489047982706,1.3922282457351685
1489047982745,1.459265947341919
1489047982786,1.502361536026001
1489047982826,1.535880446434021
1489047982867,1.4688427448272705
1489047982907,1.4449007511138916
1489047982947,1.4688427448272705
1489047982987,1.502361536026001
1489047983031,1.4449007511138916
1489047983069,1.4832079410552979
1489047983109,1.502361536026001
1489047983149,1.4401123523712158
1489047983189,1.5502456426620483
1489047983230,1.4832079410552979
1489047983269,1.459265947341919
1489047983310,1.4544775485992432
1489047983350,1.478419542312622
1489047983391,1.4688427448272705
1489047983433,1.4544775485992432
1489047983477,1.478419542312622
1489047983511,1.4736311435699463
1489047983552,1.535880446434021
1489047983592,1.5598224401474
1489047983632,1.5310919284820557
1489047983673,1.4879963397979736
1489047983712,1.4401123523712158
1489047983767,1.4640543460845947
1489047983795,1.4640543460845947
1489047983833,1.4927847385406494
1489047983874,1.5263035297393799
1489047983914,1.5071499347686768
1489047983954,1.5981296300888062
1489047983995,1.5119383335113525
1489047984040,1.502361536026001
1489047984075,1.5550340414047241
1489047984115,1.5598224401474
1489047984155,1.521515130996704
1489047984195,1.5167267322540283
1489047984237,1.502361536026001
1489047984276,1.535880446434021
1489047984323,1.5598224401474
1489047984361,1.5167267322540283
1489047984397,1.5406688451766968
1489047984437,1.4736311435699463
1489047984477,1.502361536026001
1489047984518,1.5454572439193726
1489047984562,1.459265947341919
1489047984598,1.535880446434021
1489047984641,1.502361536026001
1489047984678,1.4688427448272705
1489047984719,1.4927847385406494
1489047984759,1.43532395362854
1489047984801,1.535880446434021
1489047984840,1.4496891498565674
1489047984880,1.5502456426620483
1489047984921,1.5454572439193726
1489047984960,1.459265947341919
1489047985003,1.5119383335113525
1489047985042,1.5071499347686768
1489047985083,1.5454572439193726
1489047985122,1.521515130996704
1489047985168,1.4640543460845947
1489047985202,1.4879963397979736
1489047985242,1.4449007511138916
1489047985283,1.478419542312622
1489047985324,1.4736311435699463
1489047985363,1.3778630495071411
1489047985404,1.4449007511138916
1489047985444,1.43532395362854
1489047985484,1.4927847385406494
1489047985527,1.4544775485992432
1489047985564,1.4401123523712158
1489047985606,1.5167267322540283
1489047985645,1.4065934419631958
1489047985686,1.4736311435699463
1489047985725,1.40180504322052
