timestamp,value
1487321650782,39.29109588893201
1487321650863,39.013555149545795
1487321650963,40.07066826189583
1487321651043,39.698838256867674
1487321651123,38.827240274134105
1487321651203,39.93653997288773
1487321651283,38.292282422519676
1487321651363,38.94010604345803
1487321651443,39.62823435188187
1487321651523,38.49685285253036
1487321651603,39.19450526679268
1487321651684,39.111658753863466
1487321651763,38.314982888952784
1487321651843,38.47135034980729
1487321651924,39.76167306605206
1487321652004,39.775343893380175
1487321652083,39.204966701410896
1487321652164,40.00069500943773
1487321652264,40.42743148878947
1487321652343,38.832454521246035
1487321652423,39.27832562111555
1487321652504,38.8576775791782
1487321652584,40.20935367074252
1487321652664,39.789752436138535
1487321652743,39.23034194800132
1487321652823,40.74098379851825
1487321652903,40.68854041744504
1487321652984,39.619111098418664
1487321653064,39.34388519503659
1487321653144,40.1312939565425
1487321653223,40.684149998360226
1487321653304,40.06201045795698
1487321653383,41.25281420157264
1487321653483,41.16796202049472
1487321653563,38.469707690724526
1487321653643,40.98299333837097
1487321653723,39.06753273124306
1487321653803,39.673655864530005
1487321653884,38.84773671812431
1487321653963,39.373846200413674
1487321654043,39.29715491587182
1487321654123,39.8456912643962
1487321654203,39.72614176565815
1487321654283,40.274170969467406
1487321654363,39.43310587681279
1487321654444,39.42214750711975
1487321654523,39.77598227519107
1487321654603,39.93581764834564
1487321654683,39.782047259619034
1487321654784,40.697527363367094
1487321654865,41.14855984560617
1487321654943,40.39220316204585
1487321655024,42.23047358483741
1487321655103,43.339028424738885
1487321655184,42.90337886440733
1487321655263,67.44329798975554
1487321655343,39.23870139104783
1487321655423,41.956166028506054
1487321655503,38.936999161527446
1487321655583,30.73916481451901
1487321655663,29.83005619434174
1487321655743,30.910658624913154
1487321655824,32.97796465587792
1487321655903,30.04609820622847
1487321655984,29.16770506212019
1487321656083,30.304842902375043
1487321656163,32.36666220185723
1487321656243,34.94641743051466
1487321656323,36.227052160935465
1487321656403,37.29045270283557
1487321656483,39.01417663985075
1487321656563,40.02231419489014
1487321656643,38.90044929950735
1487321656723,39.698295596564655
1487321656804,40.35721523328175
1487321656884,39.01029752383907
1487321656963,38.67688737845439
1487321657044,39.97301626130427
